symbol,date,stock_rs,sector_rs,liquidity,realized_vol,listing_age_days,up_semivol,down_semivol,sector_rs_loo
GGL,2010-10-04,15.41881220138012,-10.36060826652982,67482.68333333333,3.375929905557249,272.0,2.631039083053719,2.094742645575616,-11.87704476464217
GGL,2010-10-07,22.99429992878129,-8.492185120914126,93008.45,3.56558383691307,275.0,2.878128986421144,2.095735308211958,-10.460090436520089
GGL,2011-01-06,-21.13264857363854,3.007522549414801,181838.71666666667,2.259753515424552,366.0,1.8797000763252845,1.2210395509326055,4.348643167362209
GGL,2011-01-07,-24.21587025956272,2.9113512458379027,173306.9,1.999987233636916,367.0,1.563008532011598,1.2210395509326055,4.5070701579202925
GGL,2011-02-17,-7.3082163381145,32.73348801958461,70517.26666666666,2.3275027324101885,408.0,1.9722539144642568,1.1992413754649642,34.9580271505679
GGL,2011-02-18,-2.367312594537296,7.266212632628726,81576.0,2.3768485063078506,409.0,2.0370274406542266,1.1912200067008591,7.801408478582394
GGL,2011-04-01,9.999068109719788,2.3609968353995,88887.23333333334,2.891686639973188,451.0,2.4500678173789314,1.4991602256262404,1.911698525145365
GGL,2011-04-07,9.423132166094849,6.2591358346852735,123040.9,2.840599584567715,457.0,2.36736158601084,1.532531387886486,6.048202745924636
GGL,2011-04-21,23.895369178442685,6.754243622349534,194957.76666666663,3.1041122383546056,471.0,2.683574238986968,1.5467879754359553,5.801958869233249
GGL,2011-05-25,9.22303448633642,-4.644998747639668,301142.15,3.014357791053856,505.0,2.495119736292973,1.6668890957945046,-5.415445038416117
GGL,2012-01-18,-8.779780316896217,-3.814375600813736,23415.7,2.446524383082307,743.0,1.7180466205536875,1.723430193028496,-3.4833486197415704
GGL,2012-03-08,4.549854133489852,0.6246307289675457,62195.25,2.8781582899533444,793.0,2.3121353909610174,1.7193144995685663,0.4180400234663715
GGL,2012-03-26,33.76686071849659,8.435569376614211,109585.05,3.236556529420024,811.0,2.761583267915889,1.794328115039615,6.8523636677465625
GGL,2012-04-10,31.206452140249528,20.11483481452598,154593.35,3.4950113177150386,826.0,3.02190892762493,1.8787742077693013,19.421608731668254
GGL,2012-07-09,-7.0501691004999625,-8.047547707009802,64145.28333333333,2.876062188136067,916.0,2.0463959169508934,1.9865025339756024,-8.114039614110458
GGL,2012-07-10,-5.233368272921529,1.1812408636590703,68094.85,2.894220537298672,917.0,2.0715773933437145,1.9865025339756024,1.5585708128696947
GGL,2012-08-16,11.766376666276336,13.74849638773638,42865.05,2.788741431415422,954.0,2.332905377795682,1.5196450895364175,13.880637702500383
GGL,2012-08-23,25.94628826596185,1.2213375050786937,49407.93333333333,2.888562490891402,961.0,2.55149344484338,1.4058500637165516,-0.3239719174765039
GGL,2012-09-05,26.32321199639196,14.001646633186429,126045.88333333332,2.9742326127338843,974.0,2.6822701547548786,1.3546832625984542,13.353143193017718
GGL,2012-10-22,1.849742764765539,26.13280991271614,175741.66666666666,2.752218065768859,1021.0,2.311380977956964,1.4656783858293874,27.410866078397753
GGL,2012-11-05,16.1876937917337,13.29515369729018,247675.0,2.887177366221392,1035.0,2.575230626237988,1.3213781093617896,13.11436994138746
GGL,2012-11-13,25.00250377438088,0.0159392307471151,266150.0,2.912413434377988,1043.0,2.633642353823393,1.3001993708009325,-1.6498317388284693
GGL,2012-12-10,12.956754120642046,7.008156735503526,264416.6666666667,2.3612224499557506,1070.0,2.0876002395636664,1.1252462893516806,6.695072662601497
GGL,2012-12-12,20.77565672618368,10.316349497625117,288000.0,2.524980808102717,1072.0,2.275790121516513,1.1454247327561105,9.701096131239318
GGL,2012-12-13,30.64979063262244,17.886060820993972,306016.6666666667,2.640943430037632,1073.0,2.428529875691143,1.1435098325345738,17.088327707767196
GGL,2012-12-14,38.92152889334189,20.2713105634166,369208.3333333333,2.717941750370784,1074.0,2.5386998780669208,1.1408712522469755,19.235187322865194
GGL,2012-12-18,34.1974214638433,12.502005535642036,394341.6666666667,2.672761148493846,1078.0,2.47153550789577,1.142878729553788,11.36014153942092
GGL,2012-12-19,44.63094222569132,16.054102369223152,430516.6666666667,2.710481389995118,1079.0,2.5672091753115835,1.0974142476038378,14.46650015497492
GGL,2013-01-28,57.73771512509514,10.515633158560442,450583.3333333333,2.864839639835573,1119.0,2.7161318957093443,1.2069396650008966,7.564253035652024
GGL,2013-01-29,53.69388108522466,16.307631153397946,438808.3333333333,2.7929620493205087,1120.0,2.629672183977194,1.2069396650008966,14.33993378856496
GGL,2013-01-30,64.67869829013404,20.829772669917222,438858.3333333333,2.829405511294516,1121.0,2.707507205666419,1.1954261912160549,18.5219344793795
GGL,2013-01-31,63.12199073020445,21.795879540637667,456908.3333333333,2.8006369396471724,1122.0,2.6718672729503465,1.1954261912160549,19.620821056976258
GGL,2013-02-01,67.95435900938688,16.39887688343509,474233.3333333333,2.7946736532072274,1123.0,2.688455501941651,1.188434731896816,13.366201464261454
GGL,2013-02-13,74.25565878775146,11.246460626956775,502441.6666666667,2.913520075007299,1135.0,2.8027978289602515,1.2692178281665225,7.308385741907106
GGL,2013-02-14,81.9558191888795,14.497975918010455,512258.3333333333,2.908612466752156,1136.0,2.829113583567917,1.259737225514804,10.000786366619188
GGL,2013-02-19,97.31454617653168,11.23918626077907,544958.3333333334,2.9150095044476214,1141.0,2.904040859038469,1.2295193217546367,6.175929795146562
GGL,2013-02-20,103.56865619640747,14.69867861276014,579700.0,2.9080315776313608,1142.0,2.924141558274393,1.2254648759842637,9.761457635890842
GGL,2013-03-28,51.768140097676905,-3.1720559930598764,378375.0,2.776615051959856,1178.0,2.4397531469467686,1.5113742298568746,-6.4038322336914515
GGL,2013-03-29,60.273550045970296,-0.8259817749639797,376000.0,2.7287682635120305,1179.0,2.471692863650245,1.4360373765676009,-4.220400209460328
GGL,2013-04-30,24.64426288713979,1.7839109760230336,311983.3333333333,2.436925391543033,1211.0,2.0955318474236746,1.3123944468430784,0.5138914254054345
GGL,2013-05-02,23.621329865993832,11.231762104764972,307516.6666666667,2.426354035225508,1213.0,2.078782596668378,1.3123944468430784,10.61228371670353
GGL,2013-07-09,-22.72796314527633,-1.6592163231297512,109191.66666666669,2.0161454938264294,1281.0,1.4664932573031049,1.358985758958484,-0.6559426649322937
GGL,2013-08-20,-5.601652413718651,1.5856796780522622,69583.33333333333,1.7442939397589416,1323.0,1.289882503033415,1.1550427106405483,1.92793358718421
GGL,2013-08-26,6.479018182880525,10.875563641821069,82875.0,1.832663603879105,1329.0,1.4977582244618686,1.0528406011406355,11.106960771238988
