symbol,date,entry_close,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,days_tracked
AKGL,2016-03-17,8.0,24.875000000000004,20.24999999999999,51.87500000000001,62.5,66.375,43.75,112.37499999999999,-6.25,90
AKGL,2010-09-28,2.7222,102.04246565278083,102.04246565278083,120.40996253030639,92.85871721401807,118.57321284255381,124.450811843362,147.96120784659468,28.57247814267872,90
AKGL,2007-07-26,0.9856,0.6189123376623371,-0.6189123376623371,12.499999999999996,-20.616883116883123,-19.368912337662344,-27.49594155844156,18.750000000000007,-40.006087662337656,90
AKGL,2010-05-27,2.6878,33.112582781456936,58.86598705260805,73.62526973733162,48.82059677059304,95.32703326140336,111.69729890616861,151.13475705037575,-22.222635612768812,90
AKGL,2007-09-24,0.9301,11.934200623588847,-13.89097946457371,-13.23513600688098,5.96710031179443,-19.20223631867542,-20.524674766154185,25.83593162025589,-43.70497795935921,90
AKGL,2008-04-08,0.7824,-0.639059304703477,-5.521472392638039,-5.521472392638039,-21.267893660531698,3.3486707566462166,92.71472392638037,150.53680981595093,-37.79396728016359,90
AKGL,2019-10-07,7.15,13.286713286713276,11.888111888111883,74.82517482517481,140.55944055944053,109.79020979020977,212.30769230769226,204.19580419580416,-100.0,90
AKGL,2007-06-20,0.7269,30.5131379832164,54.2302930251754,52.53817581510525,22.891732012656483,17.80162333195762,7.635163021048287,74.57697069748245,-15.2565689916082,90
AKGL,2006-01-04,1.1211,-3.844438497903837,-6.591740255106599,-6.591740255106599,-3.844438497903837,-31.317456069931314,-36.81205958433681,15.377753991615387,-45.053964855945054,90
AKGL,2017-03-06,12.0,-14.500000000000002,0.0,2.500000000000006,-4.166666666666666,16.583333333333336,-20.000000000000004,24.916666666666668,-25.0,90
AKGL,2010-11-04,4.54,19.603524229074885,10.13215859030837,15.638766519823788,15.638766519823788,25.330396475770932,70.70484581497797,91.62995594713654,-16.299559471365644,90
AKGL,2014-03-25,15.5,-22.516129032258068,-19.35483870967742,-25.48387096774193,-32.25806451612903,-41.935483870967744,-22.25806451612903,9.612903225806441,-51.61290322580645,90
AKGL,2007-07-23,0.9733,13.921709647590665,-5.065241960341108,-4.4385081680879495,-17.712935374499136,-11.394225829651699,-27.216685502928183,20.25069351690127,-39.24791944929621,90
AKGL,2008-08-26,0.7392,2.502705627705638,-34.15854978354978,9.807900432900436,27.74621212121213,94.18290043290044,119.81872294372296,252.78679653679657,-34.15854978354978,90
AKGL,2013-07-11,12.75,-3.9215686274509802,-30.509803921568633,0.7843137254901933,-5.803921568627453,-30.745098039215684,-23.52941176470588,29.411764705882355,-41.17647058823529,90
AKGL,2019-10-11,8.25,-3.0303030303030303,23.636363636363626,84.84848484848484,86.18181818181817,92.72727272727273,178.66666666666663,178.66666666666663,-100.0,90
AKGL,2013-02-12,13.25,-1.8867924528301887,-7.169811320754711,-3.7735849056603774,-16.9811320754717,-8.67924528301887,-1.9622641509433947,24.528301886792452,-35.77358490566038,90
AKGL,2017-03-03,12.13,-13.025556471558119,-9.31574608408904,-1.0717230008244087,3.050288540807908,23.577906018136844,-14.59192085737841,23.577906018136844,-25.803792250618308,90
AKGL,2017-01-06,13.05,-1.1494252873563244,-4.214559386973185,-4.980842911877397,-7.049808429118773,-4.214559386973185,14.865900383141758,14.865900383141758,-31.034482758620697,90
AKGL,2010-05-21,2.4032,11.842543275632497,42.401797603195746,22.98601864181092,128.86151797603196,118.45872170439414,124.70039946737685,180.87549933422105,-16.698568575233022,90
AKGL,2010-07-22,2.9556,-7.8968737312220885,86.08742725673298,94.54594667749357,70.86209229936391,69.1703884152118,83.04236026525918,128.3800243605359,-14.474218432805518,90
AKGL,2013-03-27,12.0,-7.8333333333333295,0.0,2.500000000000006,-6.25,3.583333333333331,-4.166666666666666,37.5,-35.41666666666667,90
AKGL,2005-08-29,0.8624,7.1428571428571415,-7.131261595547322,38.578385899814464,40.71196660482374,14.285714285714283,-4.27875695732839,49.98840445269017,-19.990723562152148,90
AKGL,2019-10-02,7.27,2.3383768913342617,10.041265474552965,54.057771664374144,103.02613480055021,106.32737276478682,199.17469050894087,199.17469050894087,-100.0,90
AKGL,2018-02-19,10.81,0.46253469010174775,-3.330249768732666,11.008325624421825,-15.818686401480116,-25.901942645698433,-25.901942645698433,12.395929694727101,-45.328399629972246,90
