symbol,date,entry_close,breakout,rs_score_20,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,hit_tp_10
PREMA,2022-02-28,25.5,0,2.764303423136616,-5.647058823529417,-12.196078431372547,-3.882352941176465,-6.745098039215682,-19.37254901960785,-22.745098039215687,2.9019607843137196,-29.411764705882355,0
PREMA,2025-01-24,23.5,0,-7.407509943007384,4.765957446808515,9.191489361702128,19.148936170212767,36.80851063829786,269.1063829787234,95.06382978723406,300.0,-2.127659574468085,0
PREMA,2023-11-08,14.75,0,-17.68877688542697,9.355932203389823,15.728813559322036,16.88135593220338,-2.2372881355932206,-8.610169491525422,-10.779661016949152,20.881355932203377,-11.864406779661017,0
PREMA,2021-03-03,18.58,0,-2.4794118530239495,-9.903121636167922,-5.651237890204506,-9.687836383207737,-12.002152852529587,21.74381054897741,38.21313240043058,42.626480086114114,-16.523143164693213,0
PREMA,2022-01-17,24.09,0,-5.496632774572053,-4.524699045246989,5.064342050643416,7.762557077625575,5.853051058530511,-1.286841012868405,-14.653383146533836,16.853466168534656,-21.5442092154421,0
PREMA,2021-07-29,26.14,0,21.432981209516246,16.83244070390206,11.094108645753629,5.700076511094102,15.76128538638103,-0.6503442999234954,-13.50420811017598,23.335883703136957,-21.576128538638102,0
PREMA,2024-06-12,15.06,0,6.18828970612263,-2.2576361221779537,-6.507304116865872,-11.221779548472783,-17.26427622841965,18.990703851261628,6.04249667994688,32.00531208499335,-20.318725099601593,0
PREMA,2020-10-08,21.59,0,-0.5065525171777718,-4.7244094488188955,-3.288559518295511,-11.162575266327005,-23.48309402501158,-10.004631773969432,-14.82167670217693,1.204261232051883,-29.365446966188046,0
PREMA,2019-05-24,20.27,0,-6.580998991550724,-1.1840157868771506,-4.785397138628509,-5.969412925505678,-9.472126295017258,-27.232363098174638,-8.53478046373952,2.8613714849531418,-30.98174642328564,0
PREMA,2022-09-07,22.48,0,14.453245994789587,-1.5124555160142341,-4.137010676156582,-2.624555160142348,11.165480427046253,-10.676156583629902,-25.266903914590742,15.213523131672591,-26.601423487544483,0
PREMA,2025-03-17,51.79,0,29.526035607908895,-8.476539872562272,-9.750917165475956,23.382892450279975,25.294458389650515,-20.54450666151767,-24.078007337323807,81.50222050588917,-29.77408766171076,0
PREMA,2022-06-13,18.53,0,-0.7852278079299566,2.536427415002692,7.879114948731772,7.825148407987044,-2.8602266594711336,19.643820831084728,29.519697787371825,39.77334052887208,-9.606044252563416,0
PREMA,2020-04-20,18.78,0,25.195582046553902,-3.407880724174657,-9.478168264110762,-0.21299254526093025,-6.549520766773165,2.342917997870062,8.732694355697552,8.892438764643227,-14.74973375931842,0
PREMA,2019-01-16,19.15,0,-6.608228458546151,1.8276762402088846,5.378590078328989,16.814621409921685,37.911227154047005,18.955613577023513,5.848563968668413,52.428198433420384,-2.1409921671018286,0
PREMA,2026-01-26,38.34,0,-7.527025341282623,-1.8257694314032415,1.0693792383933138,-24.491392801251965,-30.359937402190933,-14.81481481481483,-7.616066770996352,14.762649973917569,-40.01043296817946,0
PREMA,2024-09-09,17.91,0,39.211242689121725,-1.4517029592406563,-5.192629815745392,-13.791178112786156,-17.587939698492463,39.25181462869906,36.96259073143496,89.27973199329983,-22.38972640982691,0
