symbol,date,entry_close,prior20high,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,ret_90d,mfe_pct,mae_pct,days_tracked
786,2007-07-05,12.25,12.0,22.448979591836736,-9.387755102040819,-3.6734693877550963,4.081632653061225,3.2653061224489828,59.183673469387756,75.51020408163265,-22.448979591836736,90
786,2007-07-09,13.25,12.25,5.660377358490567,-8.67924528301887,-16.603773584905653,3.7735849056603774,3.0188679245283048,54.71698113207547,62.264150943396224,-28.30188679245283,90
786,2007-07-10,14.15,13.25,-0.35335689045936897,-7.420494699646647,-27.56183745583039,2.4734982332155453,10.60070671378092,51.943462897526494,51.943462897526494,-32.86219081272085,90
786,2007-07-11,15.15,14.25,-13.531353135313537,-18.151815181518153,-37.29372937293729,2.310231023102308,9.900990099009888,48.84488448844885,48.84488448844885,-37.29372937293729,90
786,2007-09-06,14.5,13.75,34.48275862068966,28.620689655172406,24.137931034482758,7.931034482758623,48.275862068965516,139.6551724137931,139.6551724137931,-12.75862068965517,90
786,2007-09-07,15.5,14.5,19.35483870967742,14.193548387096769,16.774193548387107,7.419354838709669,45.48387096774194,135.16129032258067,135.16129032258067,-18.387096774193544,90
786,2007-09-10,16.5,15.5,6.666666666666675,6.0606060606060606,9.696969696969706,6.969696969696961,43.33333333333332,131.8181818181818,131.8181818181818,-23.333333333333332,90
786,2007-09-11,17.5,16.5,6.2857142857142945,-2.857142857142857,6.857142857142853,6.571428571428563,41.71428571428572,129.42857142857142,129.42857142857142,-27.714285714285715,90
786,2007-09-12,18.5,17.5,5.945945945945954,-8.108108108108109,-12.972972972972965,2.7027027027027026,29.72972972972973,127.83783783783782,127.83783783783782,-31.62162162162162,90
786,2007-09-13,19.5,18.5,-4.358974358974367,-17.94871794871795,-17.43589743589743,1.794871794871802,23.333333333333336,105.38461538461536,126.92307692307692,-35.128205128205124,90
786,2007-12-05,19.85,19.4,-4.030226700251893,4.785894206549115,-1.7632241813602085,21.158690176322413,101.76322418136017,40.55415617128462,133.5012594458438,-19.395465994962223,90
786,2007-12-06,20.8,19.9,-8.413461538461538,-2.4038461538461537,-11.05769230769231,15.38461538461538,102.16346153846152,29.807692307692303,122.83653846153845,-23.076923076923077,90
786,2008-02-19,21.5,20.8,11.860465116279073,16.744186046511633,17.441860465116278,61.627906976744185,53.48837209302325,-71.67441860465117,115.58139534883722,-73.72093023255813,90
786,2008-02-20,22.55,21.5,6.430155210643012,10.864745011086471,13.082039911308199,61.64079822616409,39.02439024390244,-77.42793791574279,105.54323725055433,-77.42793791574279,90
786,2008-02-21,23.65,22.55,6.1310782241014925,1.4799154334038116,9.93657505285413,61.73361522198733,25.96194503171248,-78.47780126849894,95.98308668076112,-78.8583509513742,90
786,2008-02-22,24.8,23.65,4.838709677419352,-2.8225806451612874,5.443548387096765,61.89516129032258,14.153225806451605,-77.41935483870968,86.89516129032258,-79.83870967741935,90
786,2008-04-03,28.65,27.3,27.225130890052373,46.77137870855148,28.446771378708547,18.883071553228636,-16.43979057591622,-82.54799301919721,61.7801047120419,-85.51483420593368,90
786,2008-04-04,30.05,28.65,27.287853577371045,46.921797004991674,16.505823627287842,19.001663893510806,-31.181364392678873,-83.36106489184692,54.24292845257903,-86.18968386023293,90
786,2008-04-07,31.55,30.05,27.258320126782877,34.231378763866886,5.419968304278914,15.53090332805072,-37.71790808240888,-84.15213946117274,46.90966719492869,-86.84627575277337,90
786,2008-04-08,33.1,31.55,27.341389728096665,23.86706948640483,-4.531722054380665,4.8338368580060465,-76.88821752265862,-84.92447129909365,40.03021148036254,-87.46223564954684,90
786,2008-04-09,34.75,33.1,15.25179856115107,12.086330935251807,-9.352517985611511,-5.0359712230215825,-82.4748201438849,-85.89928057553958,33.38129496402878,-88.05755395683454,90
786,2008-04-10,36.45,34.75,15.363511659807937,9.73936899862825,-17.69547325102881,-13.991769547325106,-86.03566529492456,-86.28257887517147,27.160493827160487,-88.61454046639233,90
786,2008-04-11,38.25,36.45,15.424836601307184,5.88235294117647,-25.49019607843137,-22.11764705882353,-86.69281045751633,-88.23529411764706,21.176470588235297,-89.15032679738563,90
786,2008-04-14,40.15,38.25,5.479452054794528,-4.109589041095886,-26.525529265255287,-29.489414694894144,-86.05230386052304,-86.9489414694894,15.44209215442093,-89.66376089663761,90
786,2008-04-15,42.15,40.15,-2.7283511269276364,-9.845788849347565,-26.690391459074736,-35.94306049822064,-86.785290628707,-87.78173190984579,9.964412811387907,-90.15421115065243,90
786,2009-12-21,5.5,4.95,-9.999999999999996,-27.636363636363637,-14.545454545454541,-28.909090909090907,-51.63636363636363,-63.63636363636363,3.4545454545454617,-80.9090909090909,90
786,2012-03-14,2.16,1.9,-7.407407407407414,-12.037037037037047,-3.703703703703707,-16.66666666666667,-37.5,1.3888888888888797,15.740740740740733,-48.61111111111111,90
786,2012-08-29,2.17,1.95,3.2258064516129163,-3.2258064516128964,-3.2258064516128964,-3.2258064516128964,6.91244239631336,3.6866359447004644,70.50691244239633,-16.589861751152068,90
786,2012-11-20,2.35,2.3,10.212765957446798,1.7021276595744694,10.638297872340425,6.382978723404251,19.148936170212753,17.021276595744677,57.446808510638306,-27.234042553191497,90
786,2012-11-23,2.6,2.4,-3.4615384615384728,-4.230769230769226,3.8461538461538494,0.3846153846153764,11.538461538461531,7.692307692307682,42.30769230769231,-34.23076923076923,90
786,2012-11-26,2.72,2.6,-16.91176470588237,8.455882352941176,-0.3676470588235379,1.102941176470581,10.294117647058815,-0.7352941176470594,36.02941176470588,-37.13235294117648,90
786,2012-12-10,2.95,2.85,-13.22033898305085,-8.13559322033899,-6.7796610169491585,-8.47457627118644,1.6949152542372818,-30.508474576271194,25.423728813559322,-42.03389830508475,90
786,2013-02-27,3.07,2.96,-10.423452768729637,-18.56677524429967,-6.840390879478826,3.9087947882736196,-26.7100977198697,-10.423452768729637,20.521172638436493,-44.299674267100976,90
786,2013-06-11,3.4,3.29,4.411764705882351,-23.235294117647058,-12.058823529411757,-32.35294117647059,-37.94117647058824,-35.29411764705881,5.588235294117646,-47.05882352941176,90
786,2014-01-27,3.25,3.01,1.2307692307692317,-28.923076923076923,-33.84615384615385,-38.46153846153847,115.07692307692308,236.61538461538458,243.0769230769231,-44.61538461538461,90
786,2014-02-11,3.29,3.25,-29.78723404255319,-31.61094224924012,-31.61094224924012,-33.130699088145896,82.67477203647415,366.8693009118541,366.8693009118541,-45.2887537993921,90
786,2018-09-04,3.99,2.99,75.18796992481202,49.122807017543856,157.64411027568917,156.39097744360902,506.766917293233,530.8270676691728,551.6290726817042,13.283208020050107,90
786,2018-09-05,4.99,3.99,25.250501002004,10.621242484969926,102.00400801603206,116.2324649298597,409.41883767535063,404.6092184368737,421.0420841683366,-9.418837675350714,90
786,2018-09-06,5.99,4.99,16.861435726210345,-8.180300500834727,66.27712854757931,79.96661101836392,303.17195325542565,321.2020033388982,334.05676126878126,-24.540901502504184,90
786,2018-09-07,6.99,5.99,-14.020028612303296,-27.181688125894137,43.63376251788267,56.50929899856937,240.48640915593705,261.94563662374827,271.95994277539336,-35.33619456366238,90
786,2018-09-10,7.39,6.99,-16.91474966170501,-32.47631935047361,35.317997293640055,54.127198917456035,224.3572395128552,243.30175913396482,251.82679296346416,-38.836265223274694,90
786,2018-10-03,8.99,7.99,11.679644048943258,11.345939933259173,70.85650723025583,128.14238042269187,174.74972191323693,185.42825361512794,199.22135706340373,-3.337041156840942,90
786,2018-10-04,9.96,8.99,0.40160642570280264,1.405622489959827,63.35341365461845,114.35742971887551,147.9919678714859,158.03212851405618,170.0803212851405,-8.534136546184753,90
786,2018-10-05,10.28,9.99,-2.8210116731517427,-0.4863813229571881,67.50972762645915,110.79766536964983,140.75875486381324,150.0,161.67315175097275,-11.381322957198444,90
786,2018-10-25,11.39,11.15,42.84460052677787,80.15803336259876,98.59525899912204,110.44776119402984,122.73924495171202,128.18261633011412,136.17208077260753,-5.6189640035118575,90
786,2018-10-26,12.37,11.5,39.20776071139854,67.17865804365401,84.3168957154406,95.39207760711402,104.85044462409054,110.18593371059015,117.46160064672596,-2.9911075181891613,90
786,2018-10-29,13.37,12.39,36.2752430815258,53.178758414360516,71.42857142857146,81.00224382946897,90.42632759910248,94.46522064323113,101.1967090501122,1.7202692595362785,90
786,2018-10-30,14.36,13.37,33.42618384401115,42.75766016713092,60.86350974930363,68.52367688022284,77.43732590529248,81.2674094707521,87.3259052924791,0.9749303621169957,90
786,2018-10-31,15.36,14.37,31.119791666666675,33.52864583333335,52.213541666666664,58.138020833333336,65.95052083333333,69.33593750000001,75.13020833333333,1.6927083333333321,90
786,2018-11-01,16.27,15.36,26.121696373693915,31.223110018438856,46.404425322679785,50.52243392747388,56.7301782421635,59.803318992009835,65.33497234173325,1.6594960049170226,90
786,2018-11-02,17.22,16.36,20.09291521486644,25.842044134727082,40.59233449477354,41.98606271777004,48.43205574912892,50.98722415795588,56.2137049941928,1.4518002322880372,90
786,2018-11-05,18.22,17.27,12.403951701427014,19.758507135016472,39.517014270032945,34.74204171240397,40.175631174533486,42.919868276619106,47.63995609220637,1.8111964873765196,90
786,2018-11-06,19.16,18.22,6.993736951983298,15.083507306889354,26.043841336116902,28.392484342379966,33.40292275574112,35.699373695198325,40.39665970772442,0.835073068893529,90
786,2018-11-07,20.14,19.22,1.8371400198609782,10.675273088381324,18.17279046673287,22.24428997020854,27.159880834160866,29.096325719960277,33.56504468718966,0.29791459781528656,90
786,2018-11-08,20.52,20.16,4.044834307992211,10.23391812865498,16.81286549707602,20.02923976608187,24.70760233918129,26.900584795321635,31.091617933723192,-1.0721247563352772,90
786,2018-11-15,21.35,20.98,5.948477751756438,11.569086651053858,14.707259953161579,15.690866510538632,20.37470725995315,22.060889929742373,25.99531615925057,-0.18735362997659344,90
786,2018-12-03,24.21,23.95,-0.1652209830648457,0.991325898389089,2.230483271375461,3.965303593556385,7.311028500619576,7.6414704667492686,11.1111111111111,-5.204460966542757,90
786,2018-12-04,25.42,24.3,-4.799370574350914,-3.422501966955157,-2.321007081038566,-0.9441384736428088,2.0456333595594,2.439024390243892,5.8221872541305935,-9.716758457907169,90
786,2019-05-22,27.49,26.48,-0.47289923608584583,1.7097126227719261,2.7646416878865097,5.201891596944356,17.024372499090592,-13.132048017460892,19.93452164423427,-13.132048017460892,90
786,2019-05-23,27.97,27.5,-2.002145155523771,0.5362888809438761,0.6792992491955713,5.255631033249919,14.837325706113688,-18.87736860922416,17.87629603146228,-18.87736860922416,90
786,2024-04-23,5.51,5.4,-5.626134301270411,-7.985480943738649,-7.259528130671497,-7.441016333938297,-3.8112522686025407,9.255898366606168,25.045372050816695,-11.978221415607988,90
786,2024-08-09,5.95,5.59,8.73949579831932,-3.3613445378151288,8.571428571428568,4.033613445378155,5.042016806722685,26.890756302521,46.21848739495797,-15.462184873949578,90
786,2024-11-19,7.33,6.72,-11.596180081855383,0.5457025920873129,9.14051841746248,16.234652114597537,30.69577080491132,18.69031377899044,65.34788540245565,-17.326057298772174,90
786,2024-12-13,8.07,7.99,-9.541511771995047,6.56753407682775,15.117719950433692,41.635687732342,14.993804213135057,4.460966542750922,50.18587360594794,-19.330855018587368,90
786,2025-01-15,9.51,9.39,20.50473186119875,7.886435331230284,0.7360672975814961,-5.8885383806519505,-15.6677181913775,-8.517350157728712,27.444794952681384,-29.54784437434279,90
786,2025-01-21,10.96,10.11,0.3649635036496272,-8.759124087591248,-15.967153284671532,-14.051094890510957,-22.17153284671534,-20.620437956204395,10.583941605839401,-38.868613138686136,90
786,2025-01-22,11.46,10.98,-10.471204188481684,-11.86736474694591,-21.989528795811527,-17.801047120418858,-25.130890052356026,-26.003490401396164,5.7591623036649064,-41.53577661431065,90
786,2025-06-27,9.99,9.47,0.10010010010009797,1.601601601601603,-1.9019019019018968,8.708708708708702,57.45745745745746,28.528528528528525,70.97097097097095,-12.812812812812806,90
786,2025-06-30,10.99,9.99,-8.644222020018208,-9.008189262966335,-9.463148316651509,8.735213830755223,36.30573248407644,15.19563239308462,55.41401273885348,-20.74613284804367,90
786,2025-08-08,10.86,10.48,-2.7624309392265096,9.392265193370179,43.00184162062615,44.84346224677718,18.232044198895032,15.837937384898717,57.2744014732965,-4.696132596685081,90
786,2025-08-11,11.95,10.86,-11.38075313807531,-2.5941422594142156,31.882845188284527,25.35564853556486,5.941422594142267,6.025104602510465,42.92887029288702,-13.389121338912133,90
786,2025-09-04,12.84,12.49,9.890965732087224,9.81308411214953,8.255451713395642,-1.1682242990654232,-6.464174454828661,1.4018691588785024,33.02180685358254,-13.395638629283493,90
786,2025-09-05,14.12,12.84,0.9915014164305991,4.532577903682724,-0.8498583569405045,-7.932011331444754,-16.28895184135977,-8.994334277620395,20.963172804532572,-21.246458923512748,90
786,2025-09-08,15.53,14.12,-9.980682549903406,1.2878300064391568,-15.260785576303922,-16.48422408242111,-22.472633612363172,-17.38570508692852,9.980682549903406,-28.39665164198326,90
786,2025-09-09,15.76,15.53,-18.527918781725887,-4.949238578680199,-16.814720812182742,-16.878172588832488,-23.730964467005077,-18.020304568527916,2.2842639593908705,-29.441624365482237,90
786,2026-02-11,13.43,13.24,31.794489947877885,78.4065524944155,193.67088607594937,322.85927029039465,112.80714817572597,91.66046165301563,411.69024571854055,4.169769173492186,90
786,2026-02-12,14.77,13.43,31.821259309410966,61.949898442789454,193.70345294515914,322.9519295870007,89.03182125930942,74.67840216655384,365.26743398781315,4.265402843601901,90
786,2026-02-13,16.25,14.77,31.815384615384623,54.646153846153844,193.66153846153847,245.96923076923076,70.0923076923077,58.153846153846146,322.89230769230767,1.5384615384615385,90
786,2026-02-16,17.88,16.25,31.767337807606268,29.13870246085012,140.21252796420583,182.9977628635347,54.809843400447434,44.01565995525728,284.34004474272933,-7.7181208053691215,90
786,2026-02-17,19.67,17.88,18.30198271479409,27.707168276563287,96.54295882053886,131.77427554651752,38.68835790543975,30.91001525165225,249.36451448906962,-16.115912557193703,90
786,2026-02-23,23.56,21.64,-1.9949066213921853,41.723259762309006,99.23599320882852,89.68590831918506,14.09168081494058,,191.68081494057725,-10.016977928692699,89
786,2026-03-05,29.66,27.63,46.25758597437627,30.782198246797034,86.00809170600135,1.989211058664868,-9.844908968307491,,131.69251517194874,-19.58867161159811,81
786,2026-03-06,32.63,29.66,46.24578608642352,30.769230769230766,52.160588415568476,-3.892123812442547,-18.020226785167033,,110.60373889059146,-26.907753600980694,80
786,2026-03-09,33.39,32.63,28.631326744534295,40.58101227912548,33.842467804731946,-10.721772985923934,-20.634920634920636,,105.81012279125486,-28.57142857142857,79
786,2026-03-11,39.44,36.73,-10.598377281947261,43.990872210953356,-5.704868154158215,-31.186612576064903,-32.606490872210955,,74.23935091277892,-39.528397565922916,77
786,2026-03-12,43.38,39.53,-10.580912863070546,44.006454587367436,-15.375749193176583,-31.18948824343015,-38.72752420470263,,58.414015675426455,-45.02074688796681,76
786,2026-03-13,47.72,43.38,-10.58256496227996,17.812238055322716,-23.700754400670583,-31.181894383906112,-44.635373009220444,,44.006705783738475,-50.02095557418272,75
786,2026-03-26,51.63,50.79,-11.698624830524887,-22.099554522564407,-44.89637807476274,-44.85764090644974,-50.20337013364323,,33.100910323455345,-53.80592678675189,68
786,2026-03-27,56.79,51.63,-11.692199330868112,-34.513118506779364,-52.2098961084698,-49.674238422257446,-54.67511885895404,,21.007219580912132,-58.00316957210776,67
786,2026-03-30,62.47,56.79,-11.68560909236433,-41.23579318072675,-52.21706419081159,-55.30654714262846,-58.70017608452057,,10.004802305106452,-61.82167440371378,66
AABS,2005-12-14,58.85,57.5,1.9541206457094284,-5.692438402718778,-10.365335598980462,-11.63976210705183,-20.135938827527614,1.1045029736618497,15.548003398470685,-23.10960067969414,90
AABS,2005-12-15,61.75,59.95,-1.214574898785425,-13.117408906882593,-18.785425101214578,-12.145748987854251,-19.27125506072874,-22.18623481781377,10.121457489878543,-26.720647773279353,90
AABS,2005-12-16,64.8,61.75,-10.570987654320978,-17.206790123456788,-23.30246913580246,-22.299382716049376,-26.697530864197528,-22.145061728395056,4.938271604938276,-30.16975308641975,90
AABS,2006-06-07,53.0,51.8,-5.660377358490567,-1.8867924528301887,-9.33962264150944,-0.18867924528302155,13.20754716981132,22.641509433962266,26.509433962264144,-13.20754716981132,90
AABS,2006-06-09,53.85,53.0,-11.606313834726091,-5.2924791086351,-6.31383472609099,3.0640668523676853,18.198700092850505,13.277623026926644,24.512534818941496,-14.577530176415973,90
AABS,2006-07-27,55.0,53.85,4.545454545454546,0.9090909090909091,5.818181818181823,-4.545454545454546,3.6363636363636362,3.3636363636363664,21.909090909090903,-16.363636363636363,90
AABS,2006-07-31,56.0,55.0,-14.196428571428577,9.19642857142857,-5.357142857142857,-3.571428571428571,9.821428571428571,1.4285714285714235,19.73214285714285,-17.857142857142858,90
AABS,2006-08-23,58.0,56.0,-13.01724137931034,10.172413793103447,-6.896551724137931,-2.2413793103448225,10.258620689655178,2.586206896551724,15.603448275862064,-20.689655172413794,90
AABS,2006-08-24,60.5,58.0,-12.561983471074385,10.82644628099173,-6.363636363636366,-7.107438016528921,0.9090909090909044,-6.446280991735535,10.82644628099173,-23.96694214876033,90
AABS,2006-12-15,63.9,61.15,-13.145539906103284,-15.492957746478872,-11.26760563380281,-4.773082942097022,-3.1298904538341157,-7.668231611893582,4.92957746478873,-28.012519561815335,90
AABS,2006-12-18,67.05,63.9,-13.199105145413862,-15.510812826249065,-16.181953765846373,-13.497390007457119,-4.5488441461595785,-16.331096196868003,-0.4474272930648727,-31.3944817300522,90
AABS,2007-05-30,61.0,60.0,-6.557377049180328,-5.163934426229506,4.016393442622956,-1.639344262295082,-7.459016393442617,-4.918032786885246,9.426229508196721,-11.229508196721314,90
AABS,2007-06-04,62.5,61.75,-7.199999999999999,2.4,-4.0,-4.160000000000003,-5.520000000000005,-2.5600000000000023,6.800000000000001,-13.360000000000003,90
AABS,2008-04-08,60.9,60.0,20.607553366174063,23.97372742200329,39.47454844006568,49.425287356321846,41.19868637110016,18.637110016420362,57.71756978653531,0.16420361247947687,90
AABS,2008-04-09,63.9,60.9,10.406885758998433,19.71830985915493,39.280125195618155,43.11424100156495,31.455399061032868,17.370892018779347,50.312989045383404,-3.8028169014084505,90
AABS,2008-04-11,67.2,65.0,6.02678571428571,11.607142857142852,24.999999999999993,24.925595238095237,32.21726190476189,12.351190476190471,42.93154761904761,-8.52678571428572,90
AABS,2008-04-14,70.55,67.2,2.622253720765427,11.268603827073003,13.111268603827073,13.054571226080805,15.804394046775345,12.331679659815737,36.144578313253014,-12.870304748405385,90
AABS,2008-04-15,73.45,70.55,2.79101429543907,12.185159972770595,13.682777399591556,8.590878148400275,16.609938733832543,5.786249149081008,30.76923076923076,-16.310415248468352,90
AABS,2008-04-30,78.5,76.65,5.095541401273886,1.6560509554140093,1.6050955414012806,-17.197452229299362,-2.3184713375796093,0.6242038216560444,22.356687898089167,-21.694267515923567,90
AABS,2008-05-02,82.4,78.5,3.08252427184465,1.3349514563106726,-3.203883495145632,-19.453883495145632,-2.3058252427184533,-8.361650485436893,16.565533980582515,-25.40048543689321,90
AABS,2008-05-29,89.0,84.94,2.8089887640449436,2.752808988764048,-29.213483146067414,-3.3707865168539324,-21.910112359550563,-13.48314606741573,7.921348314606738,-30.93258426966292,90
AABS,2009-02-18,88.89,86.88,-0.32624592192598295,-3.2624592192597652,-15.626054674316572,-18.112273596580035,-13.376082798965014,2.5987175160310523,10.529868376645291,-24.625942175722805,90
AABS,2009-02-19,93.33,88.89,-11.068252437587054,-4.8001714346941,-17.014893389049604,-22.340083574413367,-19.564984463730852,1.7893496196292744,5.271616843458697,-28.211721847208825,90
AABS,2009-02-20,96.0,93.33,-13.541666666666666,-14.89583333333333,-20.124999999999993,-22.031250000000004,-22.427083333333332,-1.9895833333333297,2.34375,-30.208333333333332,90
AABS,2009-12-21,86.0,83.41,12.558139534883717,10.465116279069768,8.13953488372093,7.302325581395349,-5.104651162790699,11.627906976744185,14.244186046511627,-14.348837209302328,90
AABS,2009-12-22,89.0,86.0,8.977528089887635,5.719101123595509,3.3707865168539324,-3.3595505617977475,-12.887640449438202,8.977528089887635,10.393258426966293,-17.23595505617978,90
AABS,2009-12-29,94.1,90.1,2.0085015940488846,0.945802337938364,-2.2316684378320875,-3.2943676939426085,-17.10945802337938,0.9564293304994748,4.410201912858668,-21.721572794899043,90
AABS,2009-12-30,97.95,94.3,-6.891271056661561,-3.5936702399183216,-5.053598774885149,-11.730474732006133,-18.3256763654926,-3.011740684022463,0.15313935681469268,-24.798366513527313,90
AABS,2010-08-30,88.0,87.1,4.534090909090904,2.272727272727273,10.215909090909085,7.954545454545454,11.363636363636363,-3.295454545454552,17.602272727272723,-8.340909090909095,90
AABS,2010-08-31,89.79,88.0,5.5240004454839,-0.8798307161153871,6.804766677803762,1.392137209043323,9.132420091324187,-0.6570887626684524,15.25782381111481,-10.168170174852444,90
AABS,2010-09-08,91.99,90.0,-2.163278617240999,3.2720947929122786,2.728557451896951,0.1304489618436836,6.424611370801187,7.7943254701598015,12.50135884335254,-12.316556147407326,90
AABS,2010-09-09,94.75,91.99,-6.068601583113456,2.3746701846965697,0.2638522427440633,0.158311345646444,1.3087071240105486,2.0263852242744083,9.224274406332448,-14.870712401055414,90
AABS,2010-10-06,96.75,95.0,-0.7751937984496124,0.0,-1.8087855297157622,1.2816537467700206,-6.635658914728684,-6.077519379844957,6.966408268733845,-16.630490956072354,90
AABS,2011-01-19,101.85,98.5,-0.058910162002933794,-4.172803141875307,-5.753559155621011,-8.119783996072652,-11.840942562592035,-18.556701030927826,1.6102110947471777,-25.38046146293568,90
AABS,2011-06-29,103.49,101.9,-8.406609334235181,-8.686829645376362,-11.778915837278962,-7.720552710406799,-24.147260604889357,-18.832737462556764,-3.4689341965407183,-26.562952942313263,90
AABS,2011-09-27,99.9,95.85,-4.584584584584596,-9.03903903903904,-10.190190190190195,-20.82082082082083,-16.91691691691692,-14.014014014014014,-0.7407407407407498,-23.92392392392393,90
AABS,2012-07-19,92.13,90.3,9.627699989145777,-5.1340497123629545,4.743297514381857,12.34125691957018,6.371431672636498,7.402583306197773,23.73819602735266,-5.1340497123629545,90
AABS,2012-07-20,96.7,92.26,-0.7238883143743566,-5.118924508790075,0.8273009307135442,7.032057911065147,6.411582213029993,2.326783867631851,17.890382626680452,-9.617373319544981,90
AABS,2012-08-02,98.0,96.73,-1.2755102040816326,-3.0714285714285765,-1.0204081632653061,5.1020408163265305,12.244897959183673,-3.9795918367347,16.3265306122449,-10.816326530612239,90
AABS,2012-08-27,99.85,98.0,-7.861792689033545,-5.858788182273405,-1.8527791687531243,5.908863294942419,10.165247871807717,-2.854281422133194,14.171256885327999,-12.468703054581862,90
AABS,2012-08-29,101.0,99.9,-13.465346534653461,-2.2772277227722744,-1.9801980198019802,-4.257425742574254,4.9504950495049505,-2.9702970297029703,12.871287128712872,-13.465346534653461,90
AABS,2012-12-07,103.95,101.79,-0.9139009139009165,1.9721019721019695,1.0101010101010075,-0.04810004810004537,-4.81000481000481,-9.571909571909574,9.668109668109665,-13.179413179413183,90
AABS,2013-01-17,105.75,103.95,-4.491725768321513,7.801418439716312,-5.200945626477541,4.0189125295508275,-8.274231678486997,-9.692671394799055,7.801418439716312,-14.657210401891252,90
AABS,2013-05-29,110.25,108.0,-0.9070294784580499,-9.523809523809524,-0.22675736961451248,-14.73922902494331,-13.83219954648526,-13.378684807256235,3.4013605442176873,-18.140589569160998,90
AABS,2013-06-03,114.0,110.25,-10.526315789473683,-12.06140350877193,-3.508771929824561,-18.421052631578945,-16.666666666666664,-12.368421052631575,0.0,-20.833333333333336,90
AABS,2014-04-15,105.81,101.65,1.5972025328418842,0.17956714866269513,15.575087420848693,3.7425574142330533,-0.7655231074567642,89.87808335696059,105.69889424440034,-9.970702202060295,90
AABS,2014-04-16,111.1,105.81,-2.781278127812772,-4.590459045904586,7.830783078307833,3.4653465346534733,-9.990999099909986,78.66786678667867,95.90459045904592,-14.257425742574249,90
AABS,2014-05-22,119.07,116.65,-2.5783152767279693,-5.887293188880483,-9.003107415805827,-6.819517930629034,18.837658520198207,41.09347442680777,82.79163517258758,-19.996640631561256,90
AABS,2014-05-23,122.29,119.07,-8.872352604464803,-10.237958950036806,-10.008995011857067,-13.729659007277787,21.3345326682476,44.24728105323411,77.97857551721317,-22.10319731785101,90
AABS,2014-07-15,122.95,119.8,-9.760065067100447,-15.542903619357462,-7.775518503456691,9.80073200488003,46.80764538430256,45.40870272468483,77.02318015453436,-22.521350142334278,90
AABS,2014-09-15,120.0,116.0,7.5,11.808333333333323,71.7,47.5,33.75,41.66666666666667,81.37500000000001,2.9166666666666665,90
AABS,2014-09-23,125.49,120.0,7.578293091082959,12.757988684357324,57.367120886126386,48.09945015539087,27.89863734162085,28.926607697824526,73.4401147501793,-1.5857837277870706,90
AABS,2014-10-10,131.19,125.49,7.919810961201322,13.103132860736336,53.14429453464441,43.959143227380146,24.247274944736645,17.310770638005952,65.90441344614682,-5.861727265797696,90
AABS,2014-10-14,136.33,131.19,-1.166287684295462,13.694711362135983,45.602581970219305,39.36771070197314,19.562825496955906,17.941758967211896,59.6493801804445,-9.410988043717458,90
AABS,2014-11-12,141.58,137.54,4.802938268116954,32.8012431134341,34.19974572679756,27.666337053256097,28.450346094081088,8.77242548382539,53.729340302302575,-8.179121344822724,90
AABS,2014-12-31,148.38,143.0,26.715190726513015,35.402345329559246,27.281304758053658,18.883946623534175,37.45787842027228,23.143280765601837,46.68418924383341,3.720177921552777,90
