symbol,date,breakout,regime,outcome,stock_rs,vol_ratio,liquidity,lookback,hit_tp_10
786,2018-09-07,1,TRENDING_DOWN,-6.0,121.5932660479788,1.681758426254582,27233.33333333333,60,1
786,2019-04-11,0,TRENDING_DOWN,23.963133640553004,9.741299754373593,2.154644536549292,149883.33333333334,60,1
786,2018-09-10,1,TRENDING_DOWN,-6.0,135.22290444637207,1.6838428448082712,29116.666666666668,60,0
786,2019-03-15,0,TRENDING_DOWN,16.192307692307693,5.05054239718807,3.991997526898771,171200.0,60,1
786,2018-10-03,1,TRENDING_DOWN,185.42825361512797,302.36827083240985,2.037950594413585,44091.66666666666,60,1
786,2019-03-19,0,TRENDING_DOWN,16.013824884792633,4.780098033200223,4.012251526768858,168150.0,60,1
786,2018-10-04,1,TRENDING_DOWN,-6.0,340.39634708825747,2.046799472433209,56583.333333333336,60,0
786,2018-10-12,0,TRENDING_DOWN,158.45845845845844,380.9403511967855,2.336573152491736,93591.66666666669,60,1
786,2018-10-05,1,TRENDING_DOWN,-6.0,283.51508981603206,2.0212998430851474,59583.333333333336,60,0
786,2011-12-15,0,TRENDING_DOWN,-6.0,-45.31968265213089,1.1404090559606157,5367.816666666667,60,0
786,2018-10-25,1,VOLATILE,128.18261633011412,533.4117684734694,2.7450712795848533,109808.33333333331,60,1
786,2011-08-16,0,VOLATILE,-6.0,12.044296507304791,1.4165691045011912,13700.916666666666,60,1
786,2018-10-26,1,VOLATILE,110.18593371059016,478.99041618118014,2.7125776729385294,111050.0,60,1
786,2025-11-19,0,VOLATILE,-6.0,1.4574195357120026,1.3456233046317416,165626.55,60,0
786,2018-10-29,1,VOLATILE,94.46522064323112,513.6170308814801,2.7198237101720752,115600.0,60,1
786,2007-03-13,0,VOLATILE,90.0,-40.63753861928982,0.8454597471407413,2783.333333333333,60,1
786,2018-10-30,1,VOLATILE,81.2674094707521,604.9592481462722,2.762362304525969,119150.0,60,1
786,2025-10-30,0,VOLATILE,-6.0,27.99579637627108,1.575280364879093,184615.28333333333,60,1
786,2018-10-31,1,VOLATILE,69.33593750000001,600.6707189537948,2.7617659309192195,125450.0,60,1
786,2025-04-30,0,VOLATILE,-6.0,-26.102496532535376,0.7915599477208,6304.2,60,0
786,2018-11-01,1,VOLATILE,59.80331899200984,642.1007896958071,2.7659122271436325,128516.66666666669,60,1
786,2009-04-29,0,VOLATILE,-6.0,-120.50393007629796,0.4070060388479145,11658.333333333334,60,0
786,2018-11-02,1,VOLATILE,50.98722415795588,618.2706769048757,2.760175239301896,135050.0,60,1
786,2014-09-04,0,VOLATILE,-6.0,-29.92809233200777,1.0513414822601348,6050.0,60,0
786,2018-11-05,1,VOLATILE,42.91986827661911,861.3261210633857,3.265344692162663,150991.66666666666,60,1
786,2008-01-30,0,VOLATILE,55.43175487465181,90.25785916729008,1.2247406644409369,5525.0,60,1
786,2018-11-06,1,VOLATILE,35.699373695198325,689.5677608145672,3.1544680456842475,158016.66666666666,60,1
786,2024-01-30,0,VOLATILE,3.921568627450984,-100.59343945759836,0.1436052725795784,129800.0,60,1
786,2018-11-07,1,VOLATILE,29.09632571996028,728.2539574468698,3.158244455498583,167958.33333333334,60,1
786,2019-09-16,0,VOLATILE,-6.0,24.55081202941757,4.000419021542556,426308.3333333333,60,0
786,2018-11-08,1,VOLATILE,26.900584795321635,924.08864339894,3.730419950152952,181683.3333333333,60,1
786,2009-08-06,0,VOLATILE,-6.0,-35.53225446939837,0.9999745049511568,12104.75,60,0
786,2018-11-15,1,VOLATILE,22.060889929742373,871.7228005879081,4.481927855694098,228216.66666666663,60,1
786,2007-03-20,0,VOLATILE,-6.0,-35.21360810318505,0.8824733869078487,2708.333333333333,60,0
786,2018-12-03,1,RANGING,7.641470466749267,512.6782658060977,2.588073749279284,512666.6666666667,60,1
786,2025-04-09,0,RANGING,-6.0,-4.955980292079554,0.9889675643654564,14502.8,60,0
786,2018-12-04,1,TRENDING_DOWN,-6.0,413.4500117131087,2.326896814377178,539433.3333333334,60,0
786,2019-03-18,0,TRENDING_DOWN,16.499999999999996,3.995664475490492,3.983277862649222,169900.0,60,1
786,2019-05-22,1,TRENDING_DOWN,-6.0,16.795048544811383,2.6266351926628078,140158.33333333334,60,1
786,2019-08-05,0,TRENDING_DOWN,-6.0,27.87582657184201,2.5186276832901395,81416.66666666667,60,0
786,2019-05-23,1,VOLATILE,-6.0,15.700921233004587,2.778370521892764,146766.66666666666,60,1
786,2019-06-20,0,VOLATILE,-6.0,17.470682495772955,2.21141108930588,122150.0,60,1
786,2024-11-19,1,TRENDING_UP,-6.0,-4.343472470030296,1.4104913406369617,14369.1,60,0
786,2025-03-07,0,TRENDING_UP,-6.0,21.06715360685425,1.418935766736957,36404.36666666667,60,0
786,2024-12-13,1,TRENDING_UP,-6.0,-4.989806335956878,1.6210352724083374,16431.183333333334,60,0
786,2024-12-31,0,TRENDING_UP,-6.0,3.256463842676773,1.61370444397528,31104.233333333334,60,1
786,2025-01-15,1,VOLATILE,-6.0,26.613953839912757,1.7230307253103376,38225.566666666666,60,1
786,2008-05-22,0,VOLATILE,-6.0,62.9803261954082,1.274459700129351,38075.0,60,0
