symbol,date,entry_close,breakout,lookback,regime,sector,hit_sl,hit_tp_15,hit_tp_10
AGHA,2023-05-23,10.63,1,20,RANGING,ENGINEERING,1,0,0
AGHA,2023-06-21,9.53,1,20,RANGING,ENGINEERING,1,0,0
AGHA,2023-06-23,9.11,1,20,TRENDING_DOWN,ENGINEERING,1,0,0
AGHA,2023-08-31,9.5,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2024-01-26,12.84,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2024-01-30,12.22,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2024-02-12,11.35,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2024-04-02,9.98,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2024-07-19,9.58,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2024-07-22,9.4,1,20,RANGING,ENGINEERING,1,0,0
AGHA,2024-07-30,9.0,1,20,RANGING,ENGINEERING,1,0,0
AGHA,2024-07-31,8.86,1,20,RANGING,ENGINEERING,1,0,0
AGHA,2024-09-27,11.55,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2024-09-30,11.27,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2024-10-01,10.79,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2024-11-12,11.43,1,20,TRENDING_UP,ENGINEERING,1,1,1
AGHA,2024-11-13,10.29,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2024-11-14,10.01,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2024-11-26,9.52,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2025-01-28,9.9,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-02-28,8.97,1,20,TRENDING_UP,ENGINEERING,1,0,0
AGHA,2025-04-30,7.88,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-05-07,7.52,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-05-08,6.52,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-05-09,6.32,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-06-23,7.89,1,20,RANGING,ENGINEERING,1,0,0
AGHA,2025-10-13,8.77,1,20,RANGING,ENGINEERING,1,0,0
AGHA,2025-10-24,8.6,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-10-28,8.24,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-10-29,8.02,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2025-10-30,7.91,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2026-02-19,7.79,1,20,VOLATILE,ENGINEERING,1,0,0
AGHA,2026-03-02,6.06,1,20,VOLATILE,ENGINEERING,1,0,0
AGL,2010-06-14,21.94,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2010-08-09,24.0,1,20,RANGING,CHEMICAL,1,0,0
AGL,2010-08-10,23.5,1,20,RANGING,CHEMICAL,1,0,0
AGL,2010-08-16,22.24,1,20,RANGING,CHEMICAL,1,0,0
AGL,2010-10-18,21.46,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2011-04-19,20.5,1,20,RANGING,CHEMICAL,1,0,0
AGL,2011-05-06,19.09,1,20,RANGING,CHEMICAL,1,0,0
AGL,2011-05-20,18.02,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2011-10-19,15.8,1,20,VOLATILE,CHEMICAL,1,0,1
AGL,2011-10-20,15.0,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2012-03-02,15.81,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2012-06-05,13.74,1,20,RANGING,CHEMICAL,1,0,0
AGL,2012-06-06,13.24,1,20,RANGING,CHEMICAL,1,0,0
AGL,2012-06-18,12.47,1,20,RANGING,CHEMICAL,1,0,0
AGL,2012-09-13,12.75,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2012-09-28,11.93,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2012-10-01,11.12,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2012-12-17,11.14,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2013-01-15,10.2,1,20,RANGING,CHEMICAL,1,0,0
AGL,2013-05-10,10.94,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2013-08-05,11.02,1,20,RANGING,CHEMICAL,1,0,0
AGL,2013-12-27,12.01,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2014-02-18,11.6,1,20,RANGING,CHEMICAL,1,0,0
AGL,2014-03-26,11.0,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2014-05-08,10.1,1,20,RANGING,CHEMICAL,1,0,0
AGL,2014-06-26,9.8,1,20,RANGING,CHEMICAL,1,0,0
AGL,2014-07-08,9.7,1,20,RANGING,CHEMICAL,1,0,0
AGL,2014-07-23,9.07,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2014-08-04,8.35,1,20,RANGING,CHEMICAL,1,0,0
AGL,2014-08-13,7.8,1,20,RANGING,CHEMICAL,1,0,0
AGL,2014-10-29,7.4,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2014-10-31,7.3,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2015-03-04,7.6,1,20,RANGING,CHEMICAL,1,0,0
AGL,2015-03-12,7.51,1,20,RANGING,CHEMICAL,1,0,0
AGL,2015-03-18,7.35,1,20,RANGING,CHEMICAL,1,0,0
AGL,2015-03-30,7.01,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2015-04-29,6.9,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2015-05-07,6.7,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2015-05-26,6.5,1,20,RANGING,CHEMICAL,1,0,0
AGL,2015-08-24,9.5,1,20,RANGING,CHEMICAL,1,0,0
AGL,2016-01-12,8.6,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2016-01-13,7.99,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2016-02-23,7.8,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2016-06-22,8.1,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2016-10-24,12.35,1,20,RANGING,CHEMICAL,1,0,0
AGL,2016-10-27,11.32,1,20,RANGING,CHEMICAL,1,0,0
AGL,2016-10-28,10.97,1,20,RANGING,CHEMICAL,1,0,0
AGL,2017-02-27,12.34,1,20,RANGING,CHEMICAL,1,0,0
AGL,2017-04-05,11.58,1,20,RANGING,CHEMICAL,1,0,0
AGL,2017-04-17,10.84,1,20,RANGING,CHEMICAL,1,0,0
AGL,2017-06-01,9.62,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2017-06-20,8.41,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2017-10-13,7.5,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2017-11-15,6.55,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2017-11-27,6.31,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2017-12-11,5.52,1,20,TRENDING_DOWN,CHEMICAL,1,0,1
AGL,2017-12-12,5.02,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2018-04-03,6.76,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2018-05-08,5.81,1,20,RANGING,CHEMICAL,1,0,0
AGL,2018-05-09,5.24,1,20,RANGING,CHEMICAL,1,0,0
AGL,2018-06-25,4.53,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2018-10-01,6.83,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2018-10-04,6.07,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2018-10-05,5.11,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2018-10-08,4.56,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2018-11-30,5.84,1,20,RANGING,CHEMICAL,1,0,0
AGL,2018-12-03,5.24,1,20,RANGING,CHEMICAL,1,0,0
AGL,2018-12-28,4.78,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2018-12-31,4.7,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-02-26,4.64,1,20,RANGING,CHEMICAL,1,0,0
AGL,2019-04-02,4.12,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-04-08,3.57,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-05-06,3.37,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-05-08,2.97,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-05-17,2.44,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-06-26,2.51,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-07-12,2.31,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-07-15,2.14,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2019-07-18,2.01,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2020-02-03,3.91,1,20,RANGING,CHEMICAL,1,0,0
AGL,2020-02-10,3.6,1,20,RANGING,CHEMICAL,1,0,0
AGL,2020-03-16,2.78,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2020-03-18,2.21,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2020-09-28,4.97,1,20,RANGING,CHEMICAL,1,0,0
AGL,2020-10-02,4.56,1,20,RANGING,CHEMICAL,1,0,0
AGL,2020-10-05,4.31,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2021-02-02,4.85,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2021-02-23,4.75,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-02-24,4.62,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-04-30,3.95,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-07-13,6.22,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-07-15,6.01,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-09-14,5.49,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-09-15,5.31,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-09-22,5.05,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-09-24,4.48,1,20,RANGING,CHEMICAL,1,0,0
AGL,2021-10-11,4.17,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2021-10-12,4.03,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2021-10-13,3.91,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2022-04-28,6.21,1,20,RANGING,CHEMICAL,1,0,0
AGL,2022-05-09,5.69,1,20,RANGING,CHEMICAL,1,0,0
AGL,2022-05-11,5.28,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2022-09-16,6.59,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2022-10-26,5.72,1,20,RANGING,CHEMICAL,1,0,0
AGL,2022-12-05,5.5,1,20,RANGING,CHEMICAL,1,0,0
AGL,2022-12-15,5.01,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2022-12-19,4.8,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2022-12-20,4.46,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2022-12-21,4.38,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2023-01-17,3.96,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2023-03-02,3.93,1,20,RANGING,CHEMICAL,1,0,0
AGL,2023-04-12,4.72,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2023-06-22,4.14,1,20,TRENDING_DOWN,CHEMICAL,1,0,0
AGL,2023-10-27,6.73,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2024-02-12,13.3,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2024-02-13,12.4,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2024-05-27,19.69,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2024-12-27,36.58,1,20,TRENDING_UP,CHEMICAL,1,0,0
AGL,2025-04-24,57.75,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2025-05-07,47.88,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2025-05-08,43.23,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2025-05-09,42.13,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2025-06-23,50.75,1,20,RANGING,CHEMICAL,1,0,0
AGL,2025-11-11,66.03,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-02-16,64.75,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-02-19,60.84,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-02-20,58.85,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-02-23,55.5,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-02-24,52.6,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-03-02,47.7,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-03-03,47.14,1,20,VOLATILE,CHEMICAL,1,0,0
AGL,2026-03-09,40.0,1,20,VOLATILE,CHEMICAL,1,0,0
AGP,2018-05-09,92.88,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2018-05-14,88.83,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2018-06-22,89.52,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-06-25,87.2,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-07-09,82.9,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-09-06,88.94,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-10-05,82.13,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-10-08,78.03,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-10-12,72.14,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-10-15,68.54,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2018-11-30,78.15,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2018-12-03,74.25,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2019-02-26,82.68,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2019-04-23,73.67,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-04-24,71.18,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-05-10,68.0,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-05-13,65.28,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-05-14,62.29,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-05-16,60.29,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-05-17,57.28,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-07-08,62.8,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-07-15,60.65,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-07-18,57.0,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-07-19,55.3,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2019-08-08,53.45,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2020-03-16,88.74,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2020-03-18,82.66,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2020-03-25,74.41,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2020-09-28,106.45,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2020-10-05,100.77,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2021-03-08,114.6,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2021-05-25,101.32,1,20,TRENDING_UP,PHARMACEUTICALS,1,0,0
AGP,2021-09-02,115.43,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2021-10-11,110.33,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2021-11-12,101.12,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2021-11-24,94.06,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2021-12-03,89.83,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2021-12-06,86.27,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2022-02-24,83.01,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2022-02-25,81.43,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2022-03-07,79.96,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2022-07-18,78.77,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2022-09-12,77.42,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2022-12-15,67.78,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2023-01-12,62.09,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2023-01-13,60.0,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2023-01-17,56.3,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2023-03-29,54.09,1,20,TRENDING_DOWN,PHARMACEUTICALS,1,0,0
AGP,2023-08-18,57.05,1,20,TRENDING_UP,PHARMACEUTICALS,1,0,0
AGP,2023-08-21,55.92,1,20,TRENDING_UP,PHARMACEUTICALS,1,0,0
AGP,2023-08-22,54.78,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2023-08-23,53.94,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2023-08-24,52.97,1,20,TRENDING_UP,PHARMACEUTICALS,1,0,0
AGP,2023-08-25,50.7,1,20,TRENDING_UP,PHARMACEUTICALS,1,0,0
AGP,2023-08-28,49.86,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2023-08-31,47.87,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2024-02-12,63.93,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2024-06-05,80.61,1,20,RANGING,PHARMACEUTICALS,1,0,0
AGP,2025-05-07,166.47,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2025-05-08,149.96,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2025-08-27,190.1,1,20,TRENDING_UP,PHARMACEUTICALS,1,0,0
AGP,2025-11-11,186.38,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2025-11-17,181.16,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2026-03-02,196.28,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2026-03-09,171.94,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AGP,2026-05-18,173.98,1,20,VOLATILE,PHARMACEUTICALS,1,0,0
AICL,2005-03-28,73.0,1,20,INSUFFICIENT_DATA,INSURANCE,1,0,0
AICL,2005-05-20,66.1,1,20,INSUFFICIENT_DATA,INSURANCE,1,0,0
AICL,2005-05-23,62.8,1,20,INSUFFICIENT_DATA,INSURANCE,1,0,0
AICL,2005-05-24,59.8,1,20,INSUFFICIENT_DATA,INSURANCE,1,0,0
AICL,2005-12-19,135.05,1,20,TRENDING_UP,INSURANCE,1,0,0
AICL,2005-12-23,133.0,1,20,TRENDING_UP,INSURANCE,1,0,0
AICL,2005-12-26,128.5,1,20,TRENDING_UP,INSURANCE,1,0,0
AICL,2006-03-06,155.25,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-03-10,143.65,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-03-13,136.5,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-05-16,139.05,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-05-29,127.3,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-05-30,116.6,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-05-31,111.0,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-06-13,103.55,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-06-14,98.4,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-09-26,141.4,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-12-12,152.0,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-12-18,141.6,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2006-12-19,139.0,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-03-19,175.0,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-07-19,284.05,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-07-20,281.2,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-08-21,264.8,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-08-22,260.95,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-11-15,335.25,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-11-16,318.5,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2007-11-19,310.9,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-01-01,340.45,1,20,RANGING,INSURANCE,1,0,0
AICL,2008-01-02,323.45,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-01-11,312.2,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-03-18,365.0,1,20,RANGING,INSURANCE,1,0,0
AICL,2008-04-24,363.65,1,20,RANGING,INSURANCE,1,0,0
AICL,2008-05-06,339.5,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-05-08,320.9,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-05-09,307.0,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-05-23,289.89,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-05-26,275.4,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2008-06-23,240.51,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-07-15,230.06,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2008-07-16,218.56,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-07-18,207.64,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-07-21,198.99,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-08-04,186.96,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-08-05,179.0,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-08-06,170.05,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-08-07,161.55,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2008-12-17,161.55,1,20,TRENDING_DOWN,INSURANCE,0,1,1
AICL,2008-12-18,153.48,1,20,TRENDING_DOWN,INSURANCE,0,1,1
AICL,2008-12-22,138.52,1,20,TRENDING_DOWN,INSURANCE,0,1,1
AICL,2008-12-23,131.6,1,20,TRENDING_DOWN,INSURANCE,0,1,1
AICL,2008-12-29,112.84,1,20,TRENDING_DOWN,INSURANCE,0,1,1
AICL,2009-01-01,96.75,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-02,91.92,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-05,87.33,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2009-01-06,82.97,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2009-01-13,76.89,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-14,73.05,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-15,69.4,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-16,65.93,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-19,62.64,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-20,59.51,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-21,56.54,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-22,53.72,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-23,51.04,1,20,TRENDING_DOWN,INSURANCE,1,1,1
AICL,2009-01-26,48.49,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2009-01-27,46.07,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2009-01-28,44.25,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2009-01-29,42.77,1,20,TRENDING_DOWN,INSURANCE,1,0,0
AICL,2009-05-04,70.06,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2009-05-05,69.0,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2009-08-20,90.29,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2009-10-22,105.82,1,20,VOLATILE,INSURANCE,1,0,0
AICL,2010-01-27,119.26,1,20,RANGING,INSURANCE,1,0,0
AICL,2010-04-16,114.97,1,20,TRENDING_UP,INSURANCE,1,0,0
