symbol,date,up_semivol,down_semivol
786,2008-05-20,3.2592977920888493,2.289552523794705
786,2009-05-26,4.605664406130897,9.734233277489466
786,2009-06-24,5.207114277247985,9.922901566672184
786,2009-12-21,9.500858360808422,7.894923473840923
786,2010-02-19,9.292799360773348,8.221139692813571
786,2012-02-03,12.996373778044543,9.403881686355296
786,2012-03-14,10.870711632596233,5.372135028595814
786,2012-08-29,7.2062785273305145,5.974965175740573
786,2012-10-16,5.5824466417626475,3.5761492390832768
786,2012-11-20,6.164901675815259,3.976490666774679
786,2012-11-23,6.283190267789991,3.9859662497350077
786,2012-11-26,6.311379368018507,3.9859662497350077
786,2012-12-10,6.884623809461582,4.384168326307208
786,2012-12-31,6.776973763305506,4.897745946332411
786,2013-02-27,7.245990511522147,5.017758512745959
786,2013-05-03,9.533658124929055,6.586180922793793
786,2013-05-15,9.26087678063973,6.588428623783367
786,2013-06-11,9.105315446250826,6.275307065683525
786,2013-08-13,10.655354793980848,7.390104750213774
786,2014-01-20,11.59112839564259,7.996872812046364
786,2014-01-27,11.53529085763434,6.686520319809399
786,2014-02-11,9.585095257808938,7.14041305070455
786,2014-09-11,10.086867940909327,9.165568465213797
786,2018-09-04,14.16910354214026,8.820300750701321
786,2018-09-05,14.486373966081173,8.820300750701321
786,2018-09-06,14.715585079511982,8.820300750701321
786,2018-09-07,14.83361510959156,8.820300750701321
786,2018-09-10,14.852000308125442,8.820300750701321
786,2018-10-02,14.728687237813794,7.640073836452335
786,2018-10-03,14.817048189841337,7.270563001113825
786,2018-10-04,14.881384514972188,7.270563001113825
786,2018-10-05,14.695987853292051,7.270563001113825
786,2018-10-25,14.052231374685233,5.119077045172539
786,2018-10-26,13.88589409878717,5.119077045172539
786,2018-10-29,13.922987121657881,5.119077045172539
786,2018-10-30,13.95576516244521,5.052112512388222
786,2018-10-31,13.952752215884495,5.052112512388222
786,2018-11-01,13.97369977091992,5.052112512388222
786,2018-11-02,13.944715862861262,5.052112512388222
786,2018-11-05,13.964854464206216,4.2766861635538955
786,2018-11-06,13.49066984435072,4.2766861635538955
786,2018-11-07,13.506820363951597,4.2766861635538955
786,2018-11-08,13.509016597815643,3.621312554170143
786,2018-11-15,13.241386576418558,2.9543952965677356
786,2018-12-03,7.242499669773088,2.798413171877328
786,2018-12-04,6.511618694952489,2.798413171877328
786,2019-05-22,0.6498074441296531,0.24739158522843704
786,2019-05-23,0.6873454877630109,0.24739158522843704
786,2024-04-23,1.8968301475053853,10.231817731284256
786,2024-07-30,2.4066110558279434,1.9672974983085993
786,2024-08-09,2.502795226847314,1.7469754978063665
786,2024-11-19,4.143896049924295,2.93790959968103
786,2024-12-13,4.226580872093089,2.6073343029814198
786,2025-01-15,4.517193458723138,2.6216557791849824
786,2025-01-21,4.392022455257499,2.4294371561676953
786,2025-01-22,4.431335236025228,2.3728260673565083
786,2025-06-02,2.7585469531720133,3.1375886192188003
786,2025-06-04,2.87616869826454,3.090836002728448
786,2025-06-27,3.3207147537724615,3.2381879053890814
786,2025-06-30,3.5633062571995,3.0644639655731036
786,2025-08-08,3.557021099738142,2.7581601222879915
786,2025-08-11,3.6973568380614314,2.7581601222879915
786,2025-09-04,3.697506232009788,2.299591778596674
786,2025-09-05,3.9150799431451535,2.276301228579266
786,2025-09-08,4.064537547642628,2.276301228579266
786,2025-09-09,4.0683899420833125,2.276301228579266
786,2026-02-11,2.1180111744226227,1.22487115144364
786,2026-02-12,2.4789514520737437,1.2238841588009868
786,2026-02-13,2.7961838861242057,1.2171396869829854
786,2026-02-16,3.0812323936399553,1.2171396869829854
786,2026-02-17,3.341315665480177,1.2164903115118513
786,2026-02-23,4.020618657560673,1.6790942439978322
786,2026-03-05,4.462264701408342,1.9268262921306218
786,2026-03-06,4.645747663789673,1.9265834194534128
786,2026-03-09,4.636566849862288,1.9265834194534128
786,2026-03-11,4.9041251773817445,1.8841224916460702
786,2026-03-12,5.070029685625406,1.8841224916460702
786,2026-03-13,5.231959942561843,1.875174328107624
786,2026-03-26,5.763748348907574,2.8432567489567795
786,2026-03-27,5.906396989747546,2.8432395915040733
786,2026-03-30,6.04588943635601,2.8432395915040733
AABS,2005-12-13,2.282838133487876,2.3722515094868153
AABS,2005-12-14,2.313013916010682,2.366519725815426
AABS,2005-12-15,2.33347369942045,2.366519725815426
AABS,2005-12-16,2.419030008372112,2.3056076580671903
AABS,2006-02-02,2.555359355806714,2.686740738701336
AABS,2006-06-07,2.680773214554074,2.6637125089893217
AABS,2006-06-09,2.688756811191981,2.6637125089893217
AABS,2006-07-27,2.753865781527351,2.356646940547174
AABS,2006-07-31,2.6281527768611737,2.359567525432055
AABS,2006-08-23,2.606627798808075,2.359567525432055
AABS,2006-08-24,2.586018759353977,2.359567525432055
AABS,2006-12-15,2.8780958241265595,3.2232383577035053
AABS,2006-12-18,2.8969089765187914,3.2232383577035053
AABS,2007-03-16,3.2037844196415044,4.93713999707959
AABS,2007-05-30,3.2856069933465406,5.014836751251597
AABS,2007-06-04,3.209627545542396,4.997572364757099
AABS,2007-11-21,3.1370012115670436,2.7684462733864748
AABS,2008-02-04,2.9378144919175218,2.783841428067639
AABS,2008-04-08,2.400716567175803,2.479923737188956
AABS,2008-04-09,2.441932329894124,2.479923737188956
AABS,2008-04-11,2.525887635276496,2.399959003795838
AABS,2008-04-14,2.528168600866104,2.399959003795838
AABS,2008-04-15,2.54586386431924,2.399959003795838
AABS,2008-04-30,2.5627176560235077,2.161136732672611
AABS,2008-05-02,2.587336189944849,2.161136732672611
AABS,2008-05-29,2.6796500119453093,1.8831056003505315
AABS,2009-02-06,2.863111295447701,2.361627754620028
AABS,2009-02-09,2.9263976799733467,2.361627754620028
AABS,2009-02-10,2.98056655377381,2.361627754620028
AABS,2009-02-18,3.0119742824439744,2.361627754620028
AABS,2009-02-19,3.0802292824488022,2.361627754620028
AABS,2009-02-20,3.1022922083306033,2.3590039429887573
AABS,2009-12-21,2.2901098399531756,2.105111600553358
AABS,2009-12-22,2.333969881990786,2.101195206261157
AABS,2009-12-29,2.329134006090207,1.9613476941756136
AABS,2009-12-30,2.388274840096509,1.9083079659100717
AABS,2010-08-27,1.8137160089520807,2.3617489683151867
AABS,2010-08-30,1.9050008466160189,2.3585091655302124
AABS,2010-08-31,1.918957280367047,2.3585091655302124
AABS,2010-09-08,2.0532273634194107,2.4026787296933865
AABS,2010-09-09,2.0696547280061743,2.4026787296933865
AABS,2010-10-06,2.2170160057261996,2.561022358971859
AABS,2011-01-10,2.042547851721174,1.9342930988552178
AABS,2011-01-19,2.0957928388201843,1.9266764548619835
AABS,2011-06-16,1.9500854699254087,1.7387227484719963
AABS,2011-06-29,1.9419919744740508,1.7387227484719963
AABS,2011-09-23,2.3191430488224536,2.4526122736906486
AABS,2011-09-27,2.381453064693529,2.4526122736906486
AABS,2012-03-12,2.0465730954131427,2.2172410660575803
AABS,2012-03-16,2.2104979281831065,2.190976420699566
AABS,2012-07-19,1.963674599819841,1.4116985232686616
AABS,2012-07-20,2.0546873908447743,1.4116985232686616
AABS,2012-08-02,1.994920034611151,1.4397913659585417
AABS,2012-08-27,2.009751128850114,1.3364242130699733
AABS,2012-08-29,1.9090680642642572,1.3364242130699733
AABS,2012-11-06,2.2847699460271094,1.6942163319996812
AABS,2012-12-07,2.287394479382958,1.7532106448030527
AABS,2013-01-17,2.224672216736631,1.7978273159413103
AABS,2013-05-29,2.4478945282773856,2.153173931464249
AABS,2013-06-03,2.486967734832865,2.151952067438505
AABS,2013-10-04,2.6390168475513858,2.638695552108122
AABS,2013-12-09,2.4309190280151123,2.5346814376097666
AABS,2014-04-15,1.7039041376701864,1.5208833342708132
AABS,2014-04-16,1.8007767827486068,1.5208833342708132
AABS,2014-05-22,1.9174853795094005,1.4901639901324555
AABS,2014-05-23,1.9490091664693165,1.4901633706255615
AABS,2014-07-15,2.327866537776354,1.8877684922520033
AABS,2014-09-08,2.4190566105953124,2.2447468194624536
AABS,2014-09-15,2.502924874105982,2.2989112698218825
AABS,2014-09-23,2.5716680725588295,2.286866303047249
AABS,2014-10-10,2.6376761624700045,2.260170672533227
AABS,2014-10-14,2.685736124222112,2.260170672533227
AABS,2014-11-12,2.8758947118092646,2.566024759875837
AABS,2014-12-31,2.8647881955817587,2.6413012871165193
AABS,2015-01-05,2.9221163128260015,2.6281884401861526
AABS,2015-01-06,2.986926879142027,2.6211001624685464
AABS,2015-01-07,3.055854209507814,2.6119523758589813
AABS,2015-01-08,3.123168105600844,2.611952138796587
AABS,2015-01-09,3.189125270199803,2.5621755287815033
AABS,2015-01-12,3.2537821096926622,2.5414118823453444
AABS,2015-01-13,3.257517999981422,2.5414118823453444
AABS,2015-04-14,3.126291080795094,2.6282336111571802
AABS,2015-07-10,2.797838652579727,2.425496956943132
AABS,2015-07-14,2.735219269762584,2.425496956943132
AABS,2015-07-30,2.7973245643928504,2.393364949681785
AABS,2015-07-31,2.8013321689794135,2.393364949681785
AABS,2015-08-03,2.763895435303518,2.393364949681785
AABS,2015-11-12,2.4483166987730685,2.5200287515489532
AABS,2015-11-13,2.448297140578047,2.5200287515489532
AABS,2015-11-16,2.531493108719126,2.5200287515489532
AABS,2015-12-22,2.473383127072784,2.4137149135767566
AABS,2015-12-30,2.612778841493502,2.416699515763343
AABS,2015-12-31,2.637693707590382,2.416699515763343
AABS,2016-03-30,2.6127376063403185,2.2122566221956794
AABS,2016-03-31,2.6216337384909107,2.2113471097505943
AABS,2016-06-17,2.534452095790159,2.3093557955272805
AABS,2016-06-22,2.5944218787252797,2.2683718628349383
AABS,2016-06-24,2.67351670117751,2.048625606395526
AABS,2016-06-27,2.6986366578185015,2.048625606395526
AABS,2016-07-12,2.7002785062571157,2.011014509801989
AABS,2016-10-05,2.6876749126948423,2.0685252548438178
AABS,2016-10-07,2.637456306933099,2.0685252548438178
AABS,2016-10-17,2.6427640416829155,2.0685252548438178
AABS,2016-10-19,2.694162933929404,1.9835601455674052
AABS,2016-12-28,3.029164447706238,2.4024786150150477
AABS,2016-12-29,3.0079138300769044,2.4024786150150477
AABS,2016-12-30,3.0350169796487867,2.3924324570385753
AABS,2017-11-13,1.5345167269778377,2.6353243126328123
AABS,2018-01-04,2.1496950395618963,2.7611550582731046
AABS,2018-01-23,2.4440070883539047,2.8076394595610843
AABS,2018-02-02,2.6332400422763507,2.685347962321095
AABS,2018-02-06,2.6850316699997014,2.685347962321095
AABS,2018-02-16,2.7905603052892043,2.32824580207535
AABS,2018-04-12,2.569742618497845,2.131474061795034
AABS,2018-08-08,2.0199588250817104,1.9390252281050084
AABS,2018-10-02,2.3110961466235134,2.2325167042458967
AABS,2018-12-17,2.3505719484321372,2.104211930250609
AABS,2018-12-21,2.4152917174785173,2.0968639854824036
AABS,2018-12-24,2.499995974195345,2.093239477412757
AABS,2018-12-26,2.539055217485705,2.093239477412757
AABS,2018-12-27,2.6198036245813405,2.056606340874639
AABS,2018-12-28,2.585134175098835,2.056606340874639
AABS,2019-02-21,2.2503464136646034,3.3450901065680485
AABS,2019-03-29,1.5367368306112543,3.214725240064462
AABS,2019-09-13,1.7129183853659427,1.6640544321114454
AABS,2019-09-18,1.6291464148019894,1.6414907332820967
AABS,2019-09-20,1.5736073229179421,1.5315825351259944
AABS,2019-11-04,1.4886228131721324,1.4460430890134561
AABS,2019-11-05,1.531996634832301,1.3695128949814925
AABS,2019-11-07,1.4920030911090123,1.3243195250897648
AABS,2019-12-30,1.4439188656753787,0.8645602875243287
AABS,2019-12-31,1.5187412138553724,0.8548671382720727
AABS,2024-01-01,11.186020972857767,0.8548671382720727
AABS,2024-02-06,11.180745942425744,0.9360120246560288
AABS,2024-03-11,11.1845731529445,0.9052597954585221
AABS,2024-04-01,11.186350755649713,0.797675096904444
AABS,2024-04-04,11.187703863455958,0.797675096904444
AABS,2024-04-30,11.225233317168842,1.0567715647414382
AABS,2024-08-21,1.332290659313194,1.5055110613972917
AABS,2024-12-12,1.7354487684837636,0.9539512512736595
AABS,2025-05-05,1.2884040976230908,1.0726702130726398
AABS,2025-05-29,1.8823224520261563,1.0904483258745443
AABS,2025-08-04,2.286632777897171,1.269315194494954
AASM,2009-08-05,,
AASM,2009-10-06,3.4615871871587727,6.84789770076872
AASM,2009-10-07,3.517033340876632,6.823051177014628
AASM,2009-10-08,3.4382218581903823,6.823051177014628
AASM,2009-10-09,3.4982048737553257,6.822209989528261
AASM,2009-10-12,3.3810960353254944,6.822209989528261
AASM,2009-10-14,3.403713345399924,6.822091443398627
AASM,2009-10-19,3.424659906469284,6.6746568481743545
AASM,2009-12-17,3.493914372094932,6.79644495455074
AASM,2009-12-22,3.5417814624393182,6.79644495455074
AASM,2009-12-23,3.541163051400389,6.79644495455074
AASM,2010-01-14,3.599260213003569,6.701434036044403
AASM,2010-02-24,3.655136612253328,6.675312845196591
AASM,2010-02-25,3.65579598597494,6.675312845196591
AASM,2010-03-04,5.081374639939364,6.675312845196591
AASM,2010-03-05,5.120192073239601,6.659370581911852
AASM,2010-06-18,4.648747775786832,2.823122982504634
AASM,2010-08-13,2.4966730424441304,3.10595973854778
AASM,2010-10-06,2.6936569867956432,2.8709903828112155
AASM,2010-10-07,2.684122978676345,2.8709903828112155
AASM,2010-10-08,2.7535801539896605,2.8043995487157263
AASM,2010-10-11,2.7427464411159814,2.8043995487157263
AASM,2010-10-15,2.7670114732208027,2.657018394490661
AASM,2010-12-24,2.416944300773984,2.4938805995178437
AASM,2010-12-29,2.444047026486747,2.4467230357005705
AASM,2010-12-30,2.527473102141124,2.413883257610192
AASM,2010-12-31,2.607652619436145,2.3316547469551026
AASM,2011-01-03,2.6855286030622456,2.3316547469551026
AASM,2011-01-04,2.761801830283364,2.2832498273218436
AASM,2011-01-05,2.774691774161228,2.2832498273218436
AASM,2011-06-09,2.5460760423581825,2.645649043182121
AASM,2012-11-29,1.6218569966186895,1.8287533561430283
AASM,2013-11-08,2.5412255592141473,2.9411935277201615
AASM,2013-11-12,2.64126011777585,2.9411935277201615
AASM,2013-11-19,2.6463266696832477,2.9411935277201615
AASM,2015-07-24,4.782389597025397,6.089829570910293
AASM,2015-07-27,4.97524553438169,6.089829570910293
AASM,2015-07-28,5.159781010846199,6.050515805668137
AASM,2015-07-29,5.30589124013371,6.005426317750534
AASM,2015-07-30,5.424571435467338,5.992170678218413
AASM,2015-07-31,5.502392981575828,5.992170678218413
AASM,2015-08-03,5.584219222921376,5.992170678218413
AASM,2015-08-04,5.652051389560067,5.992170678218413
AASM,2015-08-10,5.834515264281604,5.878455616107176
AASM,2015-08-11,5.863556029717938,5.878455616107176
AASM,2015-08-12,5.837382088540653,5.878455616107176
AASM,2015-08-13,5.859987894408278,5.878455616107176
AASM,2015-08-17,5.8406833052625124,5.878455616107176
AASM,2015-08-18,5.875817525367515,5.829138880709278
AASM,2015-08-19,5.911167250051608,5.772954517252919
AASM,2015-08-20,5.8881605261570105,5.772954517252919
AASM,2015-08-21,5.8686741698984815,5.772954517252919
AASM,2015-08-24,5.855254120465588,5.772954517252919
AASM,2015-08-25,5.84642825031017,5.772954517252919
AASM,2015-08-26,5.879627710860862,5.772954517252919
AASM,2015-10-26,5.416891117453943,3.6571288214664066
AASM,2015-10-27,5.455990841827393,3.23582929351971
AASM,2015-10-28,5.49404247642581,2.6308482529530286
AASM,2015-11-10,4.325332745676277,2.827022687458807
AASM,2016-05-24,3.161417104834525,3.6794011888299307
AASM,2016-05-25,3.3083715360945054,3.6726156149749287
AASM,2016-05-26,3.3856393500215054,3.6726156149749287
AASM,2016-05-27,3.4782296295205493,3.6726156149749287
AASM,2016-05-30,3.484365162217504,3.616473056383143
AASM,2016-05-31,3.571131895357446,3.56035955232741
AASM,2016-06-01,3.6392498508105064,3.4959525013423285
AASM,2016-09-22,3.7242612103840673,3.5838664477857454
AASM,2016-09-23,3.7046140336197153,3.5838664477857454
AASM,2017-05-22,4.151442179878244,5.003119919237949
AASM,2017-05-23,4.351434122663933,4.962669794045093
AASM,2017-05-24,4.4626932854111265,4.962669794045093
AASM,2017-08-07,5.490131131138773,5.895094448394873
AASM,2017-09-08,6.2203648640582365,5.784929388900476
AASM,2017-09-12,6.31351191816512,5.784634439705035
AASM,2017-09-13,6.32466949390833,5.777188541734778
AASM,2017-10-30,6.720711850217111,6.128950099175092
AASM,2017-10-31,6.819129907959909,6.128950099175092
AASM,2017-12-18,7.956878772368333,6.4233005184309615
AATM,2005-12-14,10.20963495136084,8.065941350958045
AATM,2005-12-26,10.327957793412695,8.207073714886626
AATM,2005-12-30,10.739228406283706,8.36634156785996
AATM,2006-02-23,10.401809728868482,8.205999617072662
AATM,2006-12-07,10.930102522272767,8.925189640539598
AATM,2007-05-23,12.242450094014998,9.214794054941235
AATM,2007-07-12,11.835128908283801,8.303175862056785
AATM,2008-03-20,17.043803379230265,10.040007010852646
AATM,2008-04-17,15.944677577133241,9.421126644385701
AATM,2008-04-18,16.00456211037522,9.401047723535747
AATM,2008-07-24,17.03055089978065,10.860440512753609
AATM,2008-07-30,17.031968508058927,10.852453071848414
AATM,2009-04-03,47.934683968325174,19.887172209130775
AATM,2010-09-16,33.28329890096168,16.679380557834563
AATM,2010-09-17,34.333988533904915,16.66688540569002
AATM,2011-04-06,30.62271888477989,18.27933203263241
AATM,2012-01-13,20.821776732119144,14.310401364485253
AATM,2012-02-13,19.725437441342535,11.643203895854004
AATM,2012-02-27,28.63815752440486,12.386829661843983
AATM,2012-03-15,29.167709369328428,12.330100265656327
AATM,2012-04-23,29.00690963650198,11.632475564582979
AATM,2012-04-25,29.013423369356964,11.632475564582979
AATM,2012-10-24,13.64745241805776,8.46240690427739
AATM,2012-10-25,13.741391183312206,8.46240690427739
AATM,2012-11-19,16.107265201051366,9.25500745278479
AATM,2012-11-20,16.111862128128823,9.25500745278479
AATM,2012-11-26,16.357805319281734,9.220622857464503
AATM,2013-03-15,12.382818735228847,7.188786597754739
AATM,2013-08-07,10.171442514222589,9.069335850240167
AATM,2013-08-12,10.193591631344376,9.033372077900083
AATM,2013-09-23,10.905780365525018,9.525985005887645
AATM,2013-12-31,11.407282595014868,8.763862339729517
AATM,2014-01-01,11.711252450179764,8.763862339729517
AATM,2014-01-02,11.628398297861615,8.763862339729517
AATM,2014-01-08,11.939155206838535,8.456865753520095
AATM,2014-01-09,11.951266832634587,8.400550507975405
AATM,2014-03-05,9.320192241427042,6.022181753200802
AATM,2014-03-06,9.49945611918412,6.022181753200802
AATM,2014-03-07,9.516232288935116,5.744769870434674
AATM,2014-04-04,8.09213550711476,4.843102848554973
AATM,2014-07-08,7.040407272668444,5.60291932463126
AATM,2014-07-09,7.250531173902583,5.5255499594302595
AATM,2014-07-10,7.2638238764677645,5.489484956041316
AATM,2014-09-03,6.9333709901056055,6.116386236093231
AATM,2014-09-22,6.609365498327546,6.334293376594216
AATM,2014-11-12,6.785504549886057,6.336963552976508
AATM,2015-06-05,5.735971876547783,5.773409737255103
AATM,2015-06-12,5.91212491054621,5.729755612924017
AATM,2015-07-24,5.730358106526281,5.168394911107732
AATM,2024-05-31,9.18059662830471,6.245326773384241
AATM,2024-06-03,9.713124604085957,6.241619197776624
AATM,2024-06-04,9.846341540888192,6.241619197776624
AATM,2024-06-05,10.066267074204237,6.241619197776624
AATM,2024-06-06,10.225158631125527,6.241619197776624
AATM,2024-06-07,10.349543662567527,6.1538803728606375
AATM,2024-06-10,10.380829398045973,6.1538803728606375
AATM,2024-06-11,10.459693831936184,6.1538803728606375
AATM,2024-06-12,10.302213895445536,6.1538803728606375
AATM,2024-06-13,10.360950903331457,6.123096822207032
AATM,2024-06-14,10.418536951534414,6.069701230493572
AATM,2024-06-20,10.476371966463429,6.069701230493572
AATM,2024-06-21,10.533624750362053,5.799701051495193
AATM,2024-06-24,10.597875829190786,5.785912308594158
AATM,2024-06-25,10.551463111225774,5.785912308594158
AATM,2024-06-26,10.608179474334744,5.785912308594158
AATM,2024-06-27,10.671658864137152,5.716032373833134
AATM,2024-06-28,10.732704976940942,5.716032373833134
AATM,2024-07-01,10.688272512653027,5.716032373833134
AATM,2024-07-02,10.7510167314549,5.624432854543963
AATM,2024-07-08,10.867368107947495,5.734004081744122
AATM,2024-07-09,10.931421956176676,5.734004081744122
AATM,2024-07-10,10.999830894873085,5.6975552777302285
AATM,2024-07-11,11.047622235291056,5.6975552777302285
AATM,2024-08-02,11.314433646205933,5.833957827926941
AATM,2024-08-05,11.388041681340537,5.7635403417832825
AATM,2024-08-06,11.46087924089626,5.748475173206853
AATM,2024-08-07,11.443874615694762,5.748475173206853
AATM,2024-08-13,11.62144913468713,5.862078621709292
AATM,2024-08-15,11.692935758687247,5.771842264822983
AATM,2024-08-16,11.718651892365923,5.702758633790176
AATM,2024-08-19,11.670991324458482,5.702758633790176
AATM,2024-08-21,11.73614338705646,5.687532468556166
AATM,2024-08-22,11.80698580224279,5.6507839203259165
AATM,2024-08-23,11.860398232583282,5.6507839203259165
AATM,2024-11-21,3.8692895098834703,3.715380547894039
AATM,2024-11-22,3.879204334883144,3.5053007686470057
AATM,2025-01-01,4.110843492025899,3.1070729690479237
AATM,2025-01-02,4.11061805811803,3.1070729690479237
AATM,2025-01-03,4.157468324768843,3.1070729690479237
AATM,2025-01-06,4.329421551867208,2.8801444454845946
AATM,2025-05-30,2.2422245641041094,2.1917095817678454
AATM,2025-06-02,2.5873411815446037,2.1917095817678454
AATM,2025-06-03,2.892112180078308,2.191650639039354
AATM,2025-06-11,3.3894628064866446,2.3084091410064764
AATM,2025-06-12,3.6267887700681007,2.3084091410064764
AATM,2025-06-13,3.84989002528458,2.3084091410064764
AATM,2025-06-16,4.060736782589926,2.3084091410064764
AATM,2025-06-27,4.895857786321707,2.850336231166078
AATM,2025-07-01,5.008669540104259,2.7269565986418076
AATM,2025-08-19,5.125096938264912,3.9530824066814607
AATM,2025-08-20,5.2690928713389455,3.9530824066814607
AATM,2025-08-21,5.425104519556161,3.944309392793581
AATM,2026-01-23,2.4448571918220017,2.04146946444931
AATM,2026-04-10,3.110522372148056,2.497284403645552
AATM,2026-04-13,3.368033741439516,2.4972046047762912
AATM,2026-04-14,3.4001472882205865,2.48864263031406
AATM,2026-04-16,3.52188379892968,2.48864263031406
AATM,2026-04-17,3.5603421321923125,2.4837550815840306
AATM,2026-05-11,3.462642044899271,2.397222065381358
AATM,2026-06-05,3.7570839678416963,2.1983913151437315
AATM,2026-06-08,3.7760967271722463,2.1983913151437315
AATM,2026-06-29,4.104343164615685,2.446375267437283
AATM,2026-06-30,4.162966572500223,2.446375267437283
ABL,2005-11-24,2.654019226660173,1.6372818946216936
ABL,2005-11-25,2.7242883483286757,1.635411317727855
ABL,2005-11-28,2.7009146071000707,1.635411317727855
ABL,2005-12-02,2.8038302622150053,1.6826289287674825
ABL,2005-12-13,2.460042803690104,1.7020123331584514
ABL,2006-01-02,2.158128041065184,1.231449279817824
ABL,2006-01-17,2.1186019728243757,1.0847489301541788
ABL,2006-01-18,2.171335481362934,1.0659976657402397
ABL,2006-01-19,2.1913981947552856,1.0659976657402397
ABL,2006-04-13,2.0850505485012616,1.7505247534251083
ABL,2006-04-14,2.1809348434696147,1.7474402101385673
ABL,2006-04-20,2.0116978278170525,1.7505397924270565
ABL,2006-04-21,2.072514092998479,1.74674821405331
ABL,2006-08-08,1.9423580557405025,2.056745568232884
ABL,2006-09-21,1.4719905644055298,1.2475641098834667
ABL,2006-09-22,1.4690027645811075,1.2475641098834667
ABL,2006-09-25,1.491974997239367,1.2343919120688371
ABL,2006-10-30,1.4048917373520675,1.0271026291763923
ABL,2006-11-23,1.5802532169302232,0.9906155159837151
ABL,2006-11-24,1.7037542820798626,0.9906155159837151
ABL,2007-01-25,1.3126700723780462,0.8357684314001921
ABL,2007-02-01,1.4770515435085783,0.789379297398205
ABL,2007-02-02,1.610232107214093,0.7847765117598052
ABL,2007-02-08,1.6769056308299255,0.7618733522688919
ABL,2007-02-23,1.8175735397228987,0.9959086882069402
ABL,2007-04-11,1.9293505346759379,2.7307092042711254
ABL,2007-04-13,1.975371359508923,2.7297646111581155
ABL,2007-04-30,1.9826517629811062,2.7435302699541824
ABL,2007-05-24,1.7208117668995198,2.696463398238774
ABL,2007-06-20,1.891961118363192,0.9380126140445191
ABL,2007-07-06,1.9745313054890343,1.0819482850310282
ABL,2007-09-26,1.4642312955317665,1.9638347015483784
ABL,2007-10-01,1.4475152498105777,1.970884118041873
ABL,2007-10-04,1.586652102144085,1.927184491509153
ABL,2007-10-05,1.712740867844212,1.9269193548373391
ABL,2007-10-08,1.7180043334302904,1.9269193548373391
ABL,2007-12-06,1.5482727820403355,0.9557572417485585
ABL,2007-12-26,1.7731721055399654,1.0047044682486295
ABL,2008-02-12,1.5943162931495953,1.2764166409910538
ABL,2008-02-14,1.6204179607493503,1.2214360504744894
ABL,2008-02-21,1.7933203196958298,1.2134761194333858
ABL,2008-07-25,2.615531752069851,2.6743415365312786
ABL,2009-02-04,2.4915224178642936,5.5595516352873515
ABL,2009-02-06,2.572743068648193,5.540835367850049
ABL,2009-02-09,2.65157764503867,5.5032102378989505
ABL,2009-02-10,2.67938084604734,5.5032102378989505
ABL,2009-02-18,2.885345627690239,5.554909424960649
ABL,2009-02-19,2.9560281626228853,5.545473012189232
ABL,2009-02-20,2.9956468939204584,5.545473012189232
ABL,2009-03-18,2.9673702447010752,5.477176305795637
ABL,2009-03-19,3.0146165982720077,5.477176305795637
ABL,2009-03-26,3.2319169679340063,5.605371652122006
ABL,2009-03-27,3.2834418852322087,5.605371652122006
ABL,2009-03-30,3.287153062744084,5.46289992545004
ABL,2009-04-06,3.3215750806329782,3.096031458944058
ABL,2009-04-07,3.3701674820510896,3.096031458944058
