symbol,date,bucket,close_t,open_t1,gap_pct,set
AHCL,2011-01-14,A_gap_up,28.54,28.94,1.4015416958654594,N20_NOTFIT
AHCL,2011-03-17,A_gap_up,25.02,25.24,0.8792965627497956,N20_NOTFIT
AHCL,2011-06-09,C_gap_down,24.63,24.51,-0.4872107186357996,N20_NOTFIT
AHCL,2011-09-08,A_gap_up,26.84,27.1,0.968703427719827,N20_NOTFIT
AHCL,2012-02-15,no_open_data,,,,N20_NOTFIT
AHCL,2012-11-27,C_gap_down,26.01,26.0,-0.03844675124952542,N20_NOTFIT
AHCL,2013-05-21,C_gap_down,24.39,24.25,-0.5740057400574029,N20_NOTFIT
AHCL,2013-09-11,C_gap_down,24.88,22.05,-11.374598070739543,N20_NOTFIT
AHCL,2013-11-18,C_gap_down,21.77,21.61,-0.734956361966009,N20_NOTFIT
AHCL,2014-01-02,C_gap_down,23.58,23.5,-0.3392705682781947,N20_NOTFIT
AHCL,2014-03-17,A_gap_up,25.35,25.55,0.7889546351084784,N20_NOTFIT
AHCL,2014-12-24,A_gap_up,25.44,25.46,0.07861635220125618,N20_NOTFIT
AHCL,2015-04-30,A_gap_up,37.19,37.53,0.9142242538316845,N20_NOTFIT
AHCL,2015-06-09,A_gap_up,42.19,42.56,0.8769850675515634,N20_NOTFIT
AHCL,2015-08-05,A_gap_up,61.75,63.0,2.0242914979757085,N20_NOTFIT
AHCL,2015-10-02,A_gap_up,53.47,53.5,0.056106227791286954,N20_NOTFIT
AHCL,2016-05-09,A_gap_up,43.49,44.0,1.1726833754886135,N20_NOTFIT
AHCL,2016-07-18,A_gap_up,40.58,40.88,0.7392804337111983,N20_NOTFIT
AHCL,2016-08-24,A_gap_up,44.72,45.0,0.6261180679785356,N20_NOTFIT
AHCL,2017-01-23,A_gap_up,46.74,46.99,0.5348737697903294,N20_NOTFIT
AHCL,2018-01-05,A_gap_up,37.28,37.98,1.8776824034334652,N20_NOTFIT
AHCL,2018-07-20,C_gap_down,36.66,35.62,-2.8368794326241114,N20_NOTFIT
AHCL,2019-06-10,no_open_data,,,,N20_NOTFIT
AHCL,2019-10-04,A_gap_up,23.3,23.75,1.9313304721030013,N20_NOTFIT
AHCL,2019-11-20,C_gap_down,25.57,25.4,-0.6648416112632057,N20_NOTFIT
AHCL,2020-01-14,C_gap_down,34.92,34.06,-2.4627720504009147,N20_NOTFIT
AHCL,2020-04-02,A_gap_up,29.52,29.6,0.2710027100271065,N20_NOTFIT
AHCL,2020-06-01,C_gap_down,30.1,29.12,-3.2558139534883734,N20_NOTFIT
AHCL,2020-07-14,A_gap_up,32.07,32.15,0.2494543186778868,N20_NOTFIT
AHCL,2021-01-28,C_gap_down,42.56,42.0,-1.3157894736842157,N20_NOTFIT
AHCL,2022-04-08,C_gap_down,38.9,38.89,-0.025706940874030876,N20_NOTFIT
AHCL,2022-10-19,C_gap_down,36.6,33.99,-7.131147540983605,N20_NOTFIT
AHCL,2023-07-04,A_gap_up,27.56,27.67,0.3991291727140892,N20_NOTFIT
AHCL,2023-10-25,A_gap_up,27.94,28.89,3.4001431639226887,N20_NOTFIT
AHCL,2023-12-11,A_gap_up,35.77,36.0,0.6429969247973074,N20_NOTFIT
AHCL,2024-03-29,C_gap_down,39.7,39.0,-1.7632241813602085,N20_NOTFIT
AHCL,2024-05-17,A_gap_up,42.95,43.45,1.1641443538998835,N20_NOTFIT
AHCL,2024-06-28,F_flat,48.51,48.51,0.0,N20_NOTFIT
AHCL,2024-10-23,A_gap_up,65.41,65.5,0.1375936401161954,N20_NOTFIT
AHCL,2025-02-18,A_gap_up,80.5,88.55,9.999999999999996,N20_NOTFIT
AHCL,2025-07-09,A_gap_up,12.24,12.35,0.8986928104575118,N20_NOTFIT
AHCL,2025-08-26,A_gap_up,13.12,13.47,2.667682926829279,N20_NOTFIT
AHCL,2025-12-24,F_flat,17.16,17.16,0.0,N20_NOTFIT
AHCL,2026-04-08,C_gap_down,14.48,14.35,-0.8977900552486241,N20_NOTFIT
AHCL,2026-06-17,A_gap_up,15.84,15.9,0.3787878787878819,N20_NOTFIT
AHL,2007-04-25,A_gap_up,120.75,123.5,2.2774327122153206,N20_NOTFIT
AHL,2007-05-31,A_gap_up,161.55,169.0,4.6115753636644925,N20_NOTFIT
AHL,2007-10-08,A_gap_up,196.25,201.8,2.828025477707012,N20_NOTFIT
AHL,2007-12-06,A_gap_up,244.4,247.0,1.0638297872340403,N20_NOTFIT
AHL,2009-03-20,no_open_data,,,,N20_NOTFIT
AHL,2009-07-08,A_gap_up,74.57,77.25,3.593938581198883,N20_NOTFIT
AHL,2009-10-08,A_gap_up,81.47,82.0,0.6505462133300616,N20_NOTFIT
AHL,2010-01-13,A_gap_up,64.65,67.0,3.634957463263719,N20_NOTFIT
AHL,2010-04-07,A_gap_up,70.84,71.78,1.3269339356295844,N20_NOTFIT
AHL,2010-07-15,A_gap_up,48.68,48.99,0.6368118323746965,N20_NOTFIT
AHL,2011-01-17,A_gap_up,27.91,27.99,0.28663561447509245,N20_NOTFIT
AHL,2011-05-27,A_gap_up,17.55,17.74,1.0826210826210696,N20_NOTFIT
AHL,2011-09-30,A_gap_up,16.69,17.0,1.8573996405032873,N20_NOTFIT
AHL,2012-01-23,no_open_data,,,,N20_NOTFIT
AHL,2012-07-17,A_gap_up,40.9,41.9,2.444987775061125,N20_NOTFIT
AHL,2012-12-03,A_gap_up,30.68,31.29,1.9882659713168171,N20_NOTFIT
AHL,2013-01-22,A_gap_up,32.26,33.0,2.293862368257911,N20_NOTFIT
AHL,2013-04-08,A_gap_up,36.85,37.79,2.550881953867022,N20_NOTFIT
AHL,2013-05-16,A_gap_up,39.32,40.0,1.7293997965411996,N20_NOTFIT
AHL,2013-07-16,A_gap_up,42.96,43.49,1.2337057728119207,N20_NOTFIT
AHL,2013-11-22,A_gap_up,30.88,31.0,0.3886010362694333,N20_NOTFIT
AHL,2014-03-07,C_gap_down,38.22,38.2,-0.05232862375718478,N20_NOTFIT
AHL,2014-07-22,A_gap_up,66.86,67.5,0.9572240502542635,N20_NOTFIT
AHL,2014-12-23,A_gap_up,52.57,53.0,0.81795700970135,N20_NOTFIT
AHL,2015-04-14,A_gap_up,60.85,61.99,1.8734593262119976,N20_NOTFIT
AHL,2015-06-26,A_gap_up,69.56,69.88,0.4600345025876843,N20_NOTFIT
AHL,2015-07-31,A_gap_up,79.2,80.49,1.628787878787869,N20_NOTFIT
AHL,2015-12-22,C_gap_down,62.39,61.89,-0.8014104824491105,N20_NOTFIT
AHL,2016-07-25,A_gap_up,49.05,49.35,0.6116207951070424,N20_NOTFIT
AHL,2016-10-21,A_gap_up,60.37,63.38,4.985920159019389,N20_NOTFIT
AHL,2016-12-09,A_gap_up,76.05,79.85,4.996712689020378,N20_NOTFIT
AHL,2017-04-25,A_gap_up,98.02,98.6,0.5917159763313592,N20_NOTFIT
AHL,2017-07-26,A_gap_up,83.83,88.02,4.998210664439935,N20_NOTFIT
AHL,2018-01-08,no_open_data,,,,N20_NOTFIT
AHL,2018-04-10,C_gap_down,52.6,52.0,-1.1406844106463905,N20_NOTFIT
AHL,2018-06-06,F_flat,63.98,63.98,0.0,N20_NOTFIT
AHL,2018-07-30,A_gap_up,67.25,67.75,0.7434944237918215,N20_NOTFIT
AHL,2018-10-29,C_gap_down,45.12,45.0,-0.26595744680850497,N20_NOTFIT
AHL,2019-02-04,C_gap_down,45.49,44.6,-1.9564739503187525,N20_NOTFIT
AHL,2019-10-11,no_open_data,,,,N20_NOTFIT
AHL,2019-11-15,A_gap_up,39.17,40.94,4.518764360479949,N20_NOTFIT
AHL,2024-03-01,A_gap_up,49.4,49.75,0.7085020242915009,N20_NOTFIT
AHL,2024-04-15,A_gap_up,49.55,49.9,0.7063572149344126,N20_NOTFIT
AHL,2024-05-17,A_gap_up,57.37,57.99,1.0807042008018206,N20_NOTFIT
AHL,2024-07-03,C_gap_down,62.16,62.0,-0.2574002574002519,N20_NOTFIT
AHL,2024-09-16,A_gap_up,62.23,63.13,1.446247790454774,N20_NOTFIT
AHL,2024-10-21,A_gap_up,66.82,67.5,1.0176593834181484,N20_NOTFIT
AHL,2024-12-23,A_gap_up,51.03,51.5,0.9210268469527706,N20_NOTFIT
AHL,2025-03-27,C_gap_down,65.23,65.01,-0.33726812816188695,N20_NOTFIT
AHL,2025-05-15,A_gap_up,74.5,76.0,2.013422818791946,N20_NOTFIT
AHL,2025-07-11,A_gap_up,82.32,83.99,2.0286686103012657,N20_NOTFIT
AHL,2025-08-18,A_gap_up,85.01,93.5,9.987060345841659,N20_NOTFIT
AHL,2025-12-10,A_gap_up,107.82,109.0,1.0944166202930876,N20_NOTFIT
AHL,2026-04-08,A_gap_up,96.96,98.99,2.09364686468647,N20_NOTFIT
AHL,2026-07-06,A_gap_up,120.27,120.3,0.024943876278374605,N20_NOTFIT
AHTM,2006-03-21,C_gap_down,57.5,57.35,-0.26086956521738885,N20_NOTFIT
AHTM,2006-12-29,no_open_data,,,,N20_NOTFIT
AHTM,2010-02-19,no_open_data,,,,N20_NOTFIT
AHTM,2012-10-19,no_open_data,,,,N20_NOTFIT
AHTM,2015-01-14,no_open_data,,,,N20_NOTFIT
AHTM,2017-03-08,C_gap_down,28.45,25.91,-8.927943760984181,N20_NOTFIT
AHTM,2021-07-02,A_gap_up,50.0,53.7,7.400000000000005,N20_NOTFIT
AHTM,2023-01-30,C_gap_down,57.9,55.0,-5.008635578583763,N20_NOTFIT
AHTM,2025-07-15,A_gap_up,61.27,67.4,10.004896360372127,N20_NOTFIT
AHTM,2025-10-02,C_gap_down,88.03,88.0,-0.03407929115074536,N20_NOTFIT
AHTM,2026-02-23,C_gap_down,92.85,85.1,-8.34679590737749,N20_NOTFIT
AHTM,2026-04-29,A_gap_up,89.12,91.35,2.502244165170545,N20_NOTFIT
AICL,2005-11-07,A_gap_up,126.6,128.0,1.10584518167457,N20_NOTFIT
AICL,2006-01-05,A_gap_up,156.0,156.9,0.5769230769230806,N20_NOTFIT
AICL,2006-04-05,A_gap_up,167.5,167.9,0.2388059701492571,N20_NOTFIT
AICL,2006-07-24,A_gap_up,137.3,138.0,0.509832483612519,N20_NOTFIT
AICL,2006-10-18,A_gap_up,166.25,166.3,0.030075187969931652,N20_NOTFIT
AICL,2007-01-17,F_flat,161.0,161.0,0.0,N20_NOTFIT
AICL,2007-04-10,C_gap_down,208.15,207.0,-0.5524861878453067,N20_NOTFIT
AICL,2007-09-25,A_gap_up,332.3,335.5,0.9629852542882903,N20_NOTFIT
AICL,2008-02-21,A_gap_up,403.2,410.0,1.6865079365079396,N20_NOTFIT
AICL,2009-02-19,A_gap_up,62.24,64.9,4.273778920308489,N20_NOTFIT
AICL,2009-03-30,C_gap_down,64.02,64.0,-0.031240237425798224,N20_NOTFIT
AICL,2009-05-25,A_gap_up,91.71,92.89,1.28666448587941,N20_NOTFIT
AICL,2009-07-02,A_gap_up,90.73,90.9,0.18736911716080867,N20_NOTFIT
AICL,2009-09-17,A_gap_up,109.8,110.45,0.5919854280510071,N20_NOTFIT
AICL,2009-10-29,A_gap_up,126.07,126.7,0.4997223764575313,N20_NOTFIT
AICL,2009-12-22,A_gap_up,126.55,126.9,0.2765705254840052,N20_NOTFIT
AICL,2010-07-28,A_gap_up,88.27,88.74,0.53245723348816,N20_NOTFIT
AICL,2010-10-19,C_gap_down,73.6,73.5,-0.13586956521738358,N20_NOTFIT
AICL,2010-12-13,A_gap_up,87.61,88.0,0.44515466270973697,N20_NOTFIT
AICL,2011-09-22,C_gap_down,52.91,52.0,-1.7199017199017137,N20_NOTFIT
AICL,2011-12-30,C_gap_down,46.51,46.0,-1.0965383788432552,N20_NOTFIT
AICL,2012-03-05,A_gap_up,56.4,56.92,0.9219858156028424,N20_NOTFIT
AICL,2012-04-11,A_gap_up,60.74,63.77,4.988475469213041,N20_NOTFIT
AICL,2012-07-18,C_gap_down,69.37,69.0,-0.5333717745423159,N20_NOTFIT
AICL,2012-11-22,A_gap_up,68.88,69.5,0.9001161440185897,N20_NOTFIT
AICL,2013-04-24,A_gap_up,79.38,80.3,1.1589821113630658,N20_NOTFIT
AICL,2013-07-15,A_gap_up,88.82,89.2,0.4278315694663473,N20_NOTFIT
AICL,2013-11-08,A_gap_up,77.89,78.0,0.14122480421106615,N20_NOTFIT
AICL,2014-02-13,A_gap_up,42.76,42.95,0.44434050514500667,N20_NOTFIT
AICL,2014-12-05,A_gap_up,51.84,52.5,1.2731481481481415,N20_NOTFIT
AICL,2015-01-29,A_gap_up,55.02,55.45,0.7815339876408574,N20_NOTFIT
AICL,2015-06-10,A_gap_up,47.29,47.55,0.5497991118629689,N20_NOTFIT
AICL,2015-11-03,A_gap_up,58.3,58.51,0.36020583190394656,N20_NOTFIT
AICL,2016-09-29,A_gap_up,54.71,54.85,0.25589471760190197,N20_NOTFIT
AICL,2016-12-06,A_gap_up,62.79,63.47,1.0829749960184738,N20_NOTFIT
AICL,2017-03-08,C_gap_down,79.06,79.0,-0.07589172780167248,N20_NOTFIT
AICL,2017-05-11,A_gap_up,79.65,80.2,0.6905210295040767,N20_NOTFIT
AICL,2018-07-30,C_gap_down,52.13,51.6,-1.0166890466142358,N20_NOTFIT
AICL,2019-02-04,A_gap_up,45.74,45.99,0.5465675557498907,N20_NOTFIT
AICL,2019-10-08,C_gap_down,30.9,29.66,-4.012944983818765,N20_NOTFIT
AICL,2020-07-07,A_gap_up,36.05,36.98,2.5797503467406373,N20_NOTFIT
AICL,2020-09-10,A_gap_up,44.38,44.5,0.27039206849931824,N20_NOTFIT
AICL,2021-01-01,F_flat,41.54,41.54,0.0,N20_NOTFIT
AICL,2021-06-14,C_gap_down,41.49,41.0,-1.1810074716799277,N20_NOTFIT
AICL,2022-02-04,F_flat,43.42,43.42,0.0,N20_NOTFIT
AICL,2022-08-12,F_flat,33.36,33.36,0.0,N20_NOTFIT
AICL,2023-02-09,C_gap_down,31.72,31.5,-0.693568726355608,N20_NOTFIT
AICL,2023-07-03,C_gap_down,24.02,23.0,-4.246461282264778,N20_NOTFIT
AICL,2023-10-20,A_gap_up,30.64,30.65,0.032637075718009174,N20_NOTFIT
AICL,2024-10-24,A_gap_up,39.08,41.0,4.912998976458551,N20_NOTFIT
AICL,2024-12-05,A_gap_up,44.58,45.0,0.9421265141319015,N20_NOTFIT
AICL,2025-07-01,F_flat,52.59,52.59,0.0,N20_NOTFIT
AICL,2025-10-03,A_gap_up,79.29,82.9,4.552907050069364,N20_NOTFIT
AICL,2025-12-16,A_gap_up,85.19,85.2,0.011738466956221525,N20_NOTFIT
AICL,2026-04-09,A_gap_up,80.57,82.7,2.643663894749919,N20_NOTFIT
AIRLINK,2022-01-05,C_gap_down,62.79,61.35,-2.2933588150979416,N20_NOTFIT
AIRLINK,2022-12-30,C_gap_down,29.58,29.0,-1.9607843137254846,N20_NOTFIT
AIRLINK,2023-05-19,A_gap_up,21.97,22.72,3.413746017296313,N20_NOTFIT
AIRLINK,2023-07-07,A_gap_up,24.42,24.5,0.3276003276003206,N20_NOTFIT
AIRLINK,2023-10-04,A_gap_up,25.32,26.1,3.0805687203791514,N20_NOTFIT
AIRLINK,2024-03-11,A_gap_up,65.75,67.0,1.9011406844106464,N20_NOTFIT
AIRLINK,2024-04-19,A_gap_up,69.92,71.4,2.1167048054919966,N20_NOTFIT
AIRLINK,2024-06-03,C_gap_down,80.72,80.0,-0.8919722497522286,N20_NOTFIT
AIRLINK,2024-12-02,A_gap_up,142.47,143.0,0.37200814206499694,N20_NOTFIT
AIRLINK,2025-08-13,A_gap_up,158.28,163.06,3.0199646196613603,N20_NOTFIT
AIRLINK,2025-09-29,A_gap_up,173.83,175.0,0.6730713915894767,N20_NOTFIT
AIRLINK,2026-01-06,C_gap_down,187.15,187.0,-0.08014961261020875,N20_NOTFIT
AIRLINK,2026-06-16,A_gap_up,166.69,167.98,0.7738916551682717,N20_NOTFIT
AKBL,2005-12-05,A_gap_up,48.1393,48.7243,1.2152233206548515,N20_NOTFIT
AKBL,2006-01-16,A_gap_up,50.9322,51.2907,0.7038769187272479,N20_NOTFIT
AKBL,2006-02-22,A_gap_up,53.5929,53.9704,0.7043843494194151,N20_NOTFIT
AKBL,2006-04-10,C_gap_down,55.95,55.3605,-1.0536193029490635,N20_NOTFIT
AKBL,2006-08-02,A_gap_up,42.2637,42.5456,0.6670026523943722,N20_NOTFIT
AKBL,2006-09-21,A_gap_up,45.3136,45.4674,0.3394124501253417,N20_NOTFIT
AKBL,2007-02-06,A_gap_up,63.9209,64.2029,0.44117025886681266,N20_NOTFIT
AKBL,2007-04-11,A_gap_up,64.0386,64.6364,0.9334994831242288,N20_NOTFIT
AKBL,2007-06-06,A_gap_up,75.9571,76.5176,0.7379165344648554,N20_NOTFIT
AKBL,2007-10-01,C_gap_down,70.7638,70.7264,-0.052851881894422297,N20_NOTFIT
AKBL,2007-12-06,A_gap_up,70.4275,70.4649,0.053104256149948834,N20_NOTFIT
AKBL,2009-02-16,A_gap_up,17.82,17.98,0.897867564534232,N20_NOTFIT
AKBL,2009-08-24,C_gap_down,16.29,16.22,-0.42971147943523813,N20_NOTFIT
AKBL,2009-12-24,C_gap_down,28.43,27.8,-2.215969046781565,N20_NOTFIT
AKBL,2010-02-12,C_gap_down,29.66,29.05,-2.0566419420094384,N20_NOTFIT
AKBL,2010-07-15,F_flat,16.6,16.6,0.0,N20_NOTFIT
AKBL,2010-12-03,A_gap_up,16.85,16.99,0.8308605341246114,N20_NOTFIT
AKBL,2011-10-25,A_gap_up,11.15,11.25,0.896860986547082,N20_NOTFIT
AKBL,2012-02-07,A_gap_up,12.06,12.39,2.736318407960199,N20_NOTFIT
AKBL,2012-03-12,A_gap_up,13.95,13.99,0.28673835125448693,N20_NOTFIT
AKBL,2012-07-11,A_gap_up,14.78,14.95,1.15020297699594,N20_NOTFIT
AKBL,2012-10-19,A_gap_up,16.51,16.69,1.0902483343428206,N20_NOTFIT
AKBL,2013-01-08,A_gap_up,18.84,19.2,1.9108280254777041,N20_NOTFIT
AKBL,2013-11-12,A_gap_up,12.9,13.09,1.4728682170542597,N20_NOTFIT
AKBL,2014-02-13,A_gap_up,15.14,15.39,1.651254953764861,N20_NOTFIT
AKBL,2014-04-17,A_gap_up,19.46,20.01,2.8263103802672185,N20_NOTFIT
AKBL,2014-07-21,A_gap_up,20.31,21.18,4.283604135893654,N20_NOTFIT
AKBL,2015-01-09,C_gap_down,24.2,24.1,-0.41322314049585895,N20_NOTFIT
AKBL,2015-04-22,A_gap_up,21.76,22.33,2.6194852941176316,N20_NOTFIT
AKBL,2015-07-22,A_gap_up,23.64,23.98,1.4382402707275799,N20_NOTFIT
AKBL,2016-02-01,A_gap_up,22.55,22.72,0.7538802660753798,N20_NOTFIT
AKBL,2016-06-16,A_gap_up,18.71,18.79,0.4275788348476659,N20_NOTFIT
AKBL,2016-08-01,A_gap_up,19.3,19.31,0.05181347150258036,N20_NOTFIT
AKBL,2016-09-09,A_gap_up,19.84,19.9,0.30241935483870325,N20_NOTFIT
AKBL,2017-01-04,F_flat,26.28,26.28,0.0,N20_NOTFIT
AKBL,2017-05-08,A_gap_up,21.42,22.0,2.7077497665732877,N20_NOTFIT
AKBL,2017-09-19,A_gap_up,19.91,20.05,0.7031642390758441,N20_NOTFIT
AKBL,2018-01-01,A_gap_up,19.97,20.06,0.4506760140210309,N20_NOTFIT
AKBL,2018-03-29,A_gap_up,22.97,23.11,0.6094906399651745,N20_NOTFIT
AKBL,2018-06-06,C_gap_down,23.54,23.5,-0.1699235344095121,N20_NOTFIT
AKBL,2018-07-19,C_gap_down,23.74,23.65,-0.3791069924178596,N20_NOTFIT
AKBL,2018-11-02,A_gap_up,24.97,25.4,1.7220664797757297,N20_NOTFIT
AKBL,2019-05-24,F_flat,21.97,21.97,0.0,N20_NOTFIT
AKBL,2019-11-18,A_gap_up,18.78,18.9,0.6389776357827339,N20_NOTFIT
AKBL,2020-01-13,A_gap_up,20.91,20.99,0.3825920612147216,N20_NOTFIT
AKBL,2020-07-09,A_gap_up,15.22,15.48,1.708278580814716,N20_NOTFIT
AKBL,2020-10-22,A_gap_up,19.9,20.09,0.9547738693467401,N20_NOTFIT
AKBL,2020-11-30,A_gap_up,19.33,19.4,0.3621314019658577,N20_NOTFIT
AKBL,2021-01-28,A_gap_up,24.49,24.9,1.674152715394039,N20_NOTFIT
AKBL,2021-05-26,C_gap_down,21.33,21.19,-0.6563525550867183,N20_NOTFIT
AKBL,2021-09-17,C_gap_down,23.22,22.98,-1.0335917312661431,N20_NOTFIT
AKBL,2021-10-18,A_gap_up,24.09,24.7,2.532171025321708,N20_NOTFIT
AKBL,2022-04-21,A_gap_up,20.24,20.49,1.2351778656126484,N20_NOTFIT
AKBL,2022-08-15,A_gap_up,18.52,18.53,0.05399568034558079,N20_NOTFIT
AKBL,2022-11-08,A_gap_up,20.02,20.2,0.8991008991008976,N20_NOTFIT
AKBL,2023-07-21,A_gap_up,15.25,15.48,1.5081967213114782,N20_NOTFIT
AKBL,2023-10-10,C_gap_down,16.3,16.02,-1.7177914110429515,N20_NOTFIT
AKBL,2024-02-06,A_gap_up,24.9,24.91,0.040160642570287404,N20_NOTFIT
AKBL,2024-04-16,C_gap_down,23.6,23.25,-1.4830508474576332,N20_NOTFIT
AKBL,2024-06-20,A_gap_up,24.23,24.4,0.7016095749071323,N20_NOTFIT
AKBL,2024-09-26,A_gap_up,27.11,27.66,2.0287716709701242,N20_NOTFIT
AKBL,2024-11-27,A_gap_up,35.11,36.0,2.534890344631161,N20_NOTFIT
AKBL,2025-01-03,A_gap_up,42.58,43.0,0.986378581493663,N20_NOTFIT
AKBL,2025-05-02,C_gap_down,42.02,41.75,-0.642551166111383,N20_NOTFIT
AKBL,2025-07-02,A_gap_up,54.03,55.01,1.813807144179154,N20_NOTFIT
AKBL,2026-01-05,A_gap_up,107.14,107.8,0.6160164271047196,N20_NOTFIT
AKBL,2026-04-08,C_gap_down,89.07,88.11,-1.0778039744021486,N20_NOTFIT
AKBL,2026-06-16,A_gap_up,105.7,106.51,0.7663197729422916,N20_NOTFIT
AKDCL,2007-05-29,A_gap_up,145.4,152.45,4.848693259972478,N20_NOTFIT
AKDCL,2007-11-28,A_gap_up,181.0,187.95,3.8397790055248557,N20_NOTFIT
AKDCL,2008-04-22,no_open_data,,,,N20_NOTFIT
AKDCL,2008-08-25,A_gap_up,75.95,79.7,4.937458854509546,N20_NOTFIT
AKDCL,2009-02-19,no_open_data,,,,N20_NOTFIT
AKDCL,2009-04-06,no_open_data,,,,N20_NOTFIT
AKDCL,2009-09-10,A_gap_up,79.39,82.5,3.9173699458370064,N20_NOTFIT
AKDCL,2010-01-05,A_gap_up,79.35,82.49,3.9571518588531833,N20_NOTFIT
AKDCL,2010-04-19,A_gap_up,57.18,58.92,3.0430220356768136,N20_NOTFIT
AKDCL,2010-07-12,no_open_data,,,,N20_NOTFIT
AKDCL,2010-09-17,A_gap_up,43.75,45.9,4.914285714285711,N20_NOTFIT
AKDCL,2011-04-25,A_gap_up,44.13,44.44,0.7024699750736351,N20_NOTFIT
AKDCL,2012-01-24,no_open_data,,,,N20_NOTFIT
AKDCL,2012-03-14,A_gap_up,42.88,44.9,4.710820895522379,N20_NOTFIT
AKDCL,2012-07-27,A_gap_up,37.47,39.29,4.85721910862023,N20_NOTFIT
AKDCL,2012-10-25,A_gap_up,39.69,41.15,3.678508440413205,N20_NOTFIT
AKDCL,2013-02-22,no_open_data,,,,N20_NOTFIT
AKDCL,2013-10-01,A_gap_up,62.26,64.99,4.384837777063921,N20_NOTFIT
AKDCL,2014-01-24,A_gap_up,76.38,80.19,4.988216810683428,N20_NOTFIT
AKDCL,2015-07-22,A_gap_up,46.27,48.57,4.9708234277069305,N20_NOTFIT
AKDCL,2015-10-12,C_gap_down,84.04,80.01,-4.795335554497859,N20_NOTFIT
AKDCL,2016-05-03,C_gap_down,166.0,165.0,-0.6024096385542169,N20_NOTFIT
AKDCL,2016-11-29,no_open_data,,,,N20_NOTFIT
AKDCL,2018-01-11,A_gap_up,130.79,137.3,4.977444758773621,N20_NOTFIT
AKDCL,2018-03-26,A_gap_up,151.86,158.8,4.569998682997496,N20_NOTFIT
AKDCL,2018-08-01,no_open_data,,,,N20_NOTFIT
AKDCL,2019-11-18,no_open_data,,,,N20_NOTFIT
AKDHL,2020-05-13,A_gap_up,103.54,109.99,6.229476530809338,N20_NOTFIT
AKDHL,2020-07-06,no_open_data,,,,N20_NOTFIT
AKDHL,2020-09-16,A_gap_up,130.0,132.99,2.300000000000007,N20_NOTFIT
AKDHL,2021-04-12,A_gap_up,411.31,441.7,7.388587683255935,N20_NOTFIT
AKDHL,2022-06-22,A_gap_up,163.07,163.6,0.3250137977555658,N20_NOTFIT
AKDHL,2022-11-03,A_gap_up,162.32,164.0,1.0349926071956672,N20_NOTFIT
AKDHL,2023-03-10,F_flat,116.22,116.22,0.0,N20_NOTFIT
AKDHL,2023-07-10,A_gap_up,113.92,115.75,1.6063904494382009,N20_NOTFIT
AKDHL,2023-09-19,A_gap_up,127.09,136.61,7.490754583366126,N20_NOTFIT
AKDHL,2023-11-15,A_gap_up,134.94,145.0,7.4551652586334685,N20_NOTFIT
AKDHL,2024-04-01,C_gap_down,147.49,145.0,-1.688250050850911,N20_NOTFIT
AKDHL,2024-07-03,A_gap_up,129.71,141.38,8.996993292729925,N20_NOTFIT
AKDHL,2025-05-20,A_gap_up,160.04,161.99,1.2184453886528475,N20_NOTFIT
AKDHL,2025-07-17,A_gap_up,196.05,198.99,1.4996174445294557,N20_NOTFIT
AKDHL,2025-12-16,F_flat,175.17,175.17,0.0,N20_NOTFIT
AKDHL,2026-01-26,A_gap_up,192.72,193.49,0.39954337899543907,N20_NOTFIT
AKDITF,2006-09-29,C_gap_down,10.45,10.05,-3.8277511961722355,N20_NOTFIT
AKDITF,2007-01-31,A_gap_up,10.8,10.85,0.46296296296295303,N20_NOTFIT
AKDITF,2007-04-12,C_gap_down,11.9,11.85,-0.4201680672268967,N20_NOTFIT
AKDITF,2007-05-31,no_open_data,,,,N20_NOTFIT
AKDSL,2024-07-10,A_gap_up,19.29,20.29,5.1840331778123385,N20_NOTFIT
AKDSL,2024-09-26,C_gap_down,18.61,17.75,-4.621171413218696,N20_NOTFIT
AKDSL,2024-11-13,A_gap_up,18.12,18.75,3.476821192052974,N20_NOTFIT
AKDSL,2025-01-20,A_gap_up,24.93,25.0,0.2807862013638198,N20_NOTFIT
AKDSL,2025-05-21,A_gap_up,21.51,22.49,4.556020455602031,N20_NOTFIT
AKDSL,2025-07-04,A_gap_up,29.95,30.7,2.5041736227045077,N20_NOTFIT
AKDSL,2025-09-26,A_gap_up,36.24,36.5,0.7174392935982284,N20_NOTFIT
AKDSL,2026-01-26,A_gap_up,44.75,48.01,7.284916201117314,N20_NOTFIT
AKDSL,2026-06-04,A_gap_up,38.87,39.51,1.6465140210959623,N20_NOTFIT
AKGL,2005-12-05,no_open_data,,,,N20_NOTFIT
AKGL,2007-03-08,no_open_data,,,,N20_NOTFIT
AKGL,2007-07-05,F_flat,0.8255,0.8255,0.0,N20_NOTFIT
AKGL,2008-02-12,F_flat,0.9979,0.9979,0.0,N20_NOTFIT
AKGL,2008-06-18,no_open_data,,,,N20_NOTFIT
AKGL,2009-12-22,no_open_data,,,,N20_NOTFIT
AKGL,2010-05-28,no_open_data,,,,N20_NOTFIT
AKGL,2012-02-15,A_gap_up,7.75,8.7,12.258064516129023,N20_NOTFIT
AKGL,2012-08-30,A_gap_up,9.75,10.5,7.6923076923076925,N20_NOTFIT
AKGL,2012-12-12,no_open_data,,,,N20_NOTFIT
AKGL,2014-01-22,no_open_data,,,,N20_NOTFIT
