set,lb,era,symbol,date,bucket,gap_pct,base_g,base_c,open_g,open_c,lim_filled,lim_g,lim_c,base_nf,base_ncgt,base_win,open_nf,open_ncgt,open_win,lim_nf,lim_ncgt,lim_win
N20_ALL,20,2020-26,MFFL,2021-04-20,A_gap_up,1.6882249347179217,-2.486791765348879,False,-4.105703194983577,False,True,-2.486791765348879,False,-3.3317917653488793,-3.3317917653488793,False,-4.950703194983577,-4.950703194983577,False,-3.3317917653488793,-3.3317917653488793,False
N20_ALL,20,2020-26,MFFL,2021-06-25,A_gap_up,0.9013094495776904,0.9013094495776903,False,0.0,False,False,,True,0.05630944957769035,0.0478630321410368,True,-0.845,-0.845,False,,,False
N20_ALL,20,2020-26,MFFL,2022-06-21,A_gap_up,2.2931654676259066,-3.327338129496396,False,-7.681318681318676,False,True,-5.564298561151067,False,-4.172338129496396,-4.172338129496396,False,-8.526318681318676,-8.526318681318676,False,-6.409298561151067,-6.409298561151067,False
N20_ALL,20,2020-26,MFFL,2022-11-24,A_gap_up,7.481673134971968,7.4816731349719685,False,0.0,False,False,,True,6.636673134971969,5.641172164726173,True,-0.845,-0.845,False,,,False
N20_ALL,20,2020-26,MFFL,2023-01-05,A_gap_up,0.4429792932935066,-5.284845987431746,False,-6.102564102564106,False,True,-5.686617904604921,False,-6.129845987431746,-6.129845987431746,False,-6.9475641025641055,-6.9475641025641055,False,-6.5316179046049205,-6.5316179046049205,False
N20_ALL,20,2020-26,MFFL,2023-09-26,A_gap_up,0.9105450965916196,-2.7808539436446305,False,-3.6580904767711253,False,True,-2.7808539436446305,False,-3.62585394364463,-3.62585394364463,False,-4.503090476771125,-4.503090476771125,False,-3.62585394364463,-3.62585394364463,False
N20_ALL,20,2020-26,MFFL,2023-11-08,A_gap_up,7.496813256851506,-0.15137029955385417,False,-7.114800266805016,False,True,-0.15137029955385417,False,-0.9963702995538541,-0.9963702995538541,False,-7.959800266805016,-7.959800266805016,False,-0.9963702995538541,-0.9963702995538541,False
N20_ALL,20,2020-26,MFFL,2024-02-28,A_gap_up,6.061938563980153,3.0215465795590193,False,-2.8666192845297345,False,False,,True,2.1765465795590195,1.8500645926251666,True,-3.7116192845297347,-3.7116192845297347,False,,,False
N20_ALL,20,2020-26,MFFL,2024-08-05,A_gap_up,3.2037482588324693,-2.1463847030517833,False,-5.184049079754594,False,True,-2.1463847030517833,False,-2.991384703051783,-2.991384703051783,False,-6.029049079754594,-6.029049079754594,False,-2.991384703051783,-2.991384703051783,False
N20_ALL,20,2020-26,MFFL,2024-10-17,A_gap_up,1.7981438515081156,-2.6811033771590593,False,-4.400126622348838,False,True,-2.6811033771590593,False,-3.5261033771590595,-3.5261033771590595,False,-5.245126622348837,-5.245126622348837,False,-3.5261033771590595,-3.5261033771590595,False
N20_ALL,20,2020-26,MFFL,2024-12-13,A_gap_up,3.6763435285985913,1.9569725246241583,False,-1.658402433434734,False,False,,True,1.1119725246241583,0.9451766459305345,True,-2.503402433434734,-2.503402433434734,False,,,False
N20_ALL,20,2020-26,MFFL,2025-07-10,A_gap_up,0.9176515806668708,0.8936292879792513,False,-0.023803856224713812,False,False,,True,0.04862928797925137,0.041334894782363664,True,-0.8688038562247138,-0.8688038562247138,False,,,False
N20_ALL,20,2020-26,MFFL,2025-09-19,A_gap_up,1.6287946032309677,0.7456062488904699,False,-0.8690335822525039,False,False,,True,-0.09939375110953008,-0.09939375110953008,False,-1.714033582252504,-1.714033582252504,False,,,False
N20_ALL,20,2020-26,MFFL,2026-06-15,C_gap_down,-0.4194128220491414,-0.46135410425405043,False,-0.0421179302045687,False,True,-0.46135410425405043,False,-1.3063541042540505,-1.3063541042540505,False,-0.8871179302045686,-0.8871179302045686,False,-1.3063541042540505,-1.3063541042540505,False
N20_ALL,20,2015-19,MFL,2018-03-14,A_gap_up,1.3386066321874197,24.429571037420146,False,22.78595016511557,False,False,,True,23.584571037420147,20.046885381807126,True,21.94095016511557,18.649807640348236,True,,,False
N20_ALL,20,2015-19,MFL,2018-04-24,A_gap_up,1.223309608540919,-2.1352313167259807,False,-3.317952098439899,False,True,-2.1352313167259807,False,-2.9802313167259804,-2.9802313167259804,False,-4.162952098439899,-4.162952098439899,False,-2.9802313167259804,-2.9802313167259804,False
N20_ALL,20,2015-19,MFL,2018-08-13,A_gap_up,3.1133250311332503,-3.1133250311332503,False,-7.3429951690821245,False,True,-4.458281444582813,False,-3.95832503113325,-3.95832503113325,False,-8.187995169082125,-8.187995169082125,False,-5.3032814445828125,-5.3032814445828125,False
N20_ALL,20,2015-19,MFL,2019-01-17,A_gap_up,0.8997429305912519,3.1812339331619484,False,2.2611464968152895,False,True,3.1812339331619484,False,2.3362339331619486,1.9857988431876563,True,1.4161464968152895,1.203724522292996,True,2.3362339331619486,1.9857988431876563,True
N20_ALL,20,2015-19,MFL,2019-03-28,C_gap_down,-0.9104704097116972,-0.6676783004552532,False,0.245022970903517,False,True,-0.6676783004552532,False,-1.5126783004552533,-1.5126783004552533,False,-0.599977029096483,-0.599977029096483,False,-1.5126783004552533,-1.5126783004552533,False
N20_ALL,20,2015-19,MFL,2019-10-03,F_flat,0.0,-1.422764227642282,False,3.658536585365848,False,True,3.658536585365848,False,-2.267764227642282,-2.267764227642282,False,2.8135365853658483,2.391506097560971,True,2.8135365853658483,2.391506097560971,True
N20_ALL,20,2015-19,MFL,2019-11-19,A_gap_up,0.7838745800671924,-1.2691302724897344,False,-2.0370370370370394,False,True,-1.2691302724897344,False,-2.114130272489734,-2.114130272489734,False,-2.8820370370370396,-2.8820370370370396,False,-2.114130272489734,-2.114130272489734,False
N20_ALL,20,2020-26,MFL,2020-01-22,A_gap_up,2.2968197879858607,-1.0600706713780943,False,-3.2815198618307404,False,True,-1.0600706713780943,False,-1.9050706713780943,-1.9050706713780943,False,-4.12651986183074,-4.12651986183074,False,-1.9050706713780943,-1.9050706713780943,False
N20_ALL,20,2020-26,MFL,2020-08-13,C_gap_down,-0.9500206526228848,-4.9979347377116925,False,-4.086738949124272,False,True,-4.9979347377116925,False,-5.842934737711692,-5.842934737711692,False,-4.931738949124272,-4.931738949124272,False,-5.842934737711692,-5.842934737711692,False
N20_ALL,20,2020-26,MFL,2020-12-02,A_gap_up,2.7930402930402902,5.311355311355312,False,2.449888641425393,False,False,,True,4.466355311355312,3.796402014652015,True,1.604888641425393,1.364155345211584,True,,,False
N20_ALL,20,2020-26,MFL,2021-05-17,C_gap_down,-2.8846153846153846,-2.8846153846153846,False,0.0,False,True,-2.8846153846153846,False,-3.7296153846153848,-3.7296153846153848,False,-0.845,-0.845,False,-3.7296153846153848,-3.7296153846153848,False
N20_ALL,20,2020-26,MFL,2021-08-11,A_gap_up,2.076124567474045,-1.8454440599769417,False,-3.841807909604526,False,True,-1.8454440599769417,False,-2.690444059976942,-2.690444059976942,False,-4.686807909604526,-4.686807909604526,False,-2.690444059976942,-2.690444059976942,False
N20_ALL,20,2020-26,MFL,2021-11-05,C_gap_down,-0.4815409309791287,-2.247191011235953,False,-2.0967741935483826,False,True,-2.5682182985553683,False,-3.092191011235953,-3.092191011235953,False,-2.9417741935483823,-2.9417741935483823,False,-3.4132182985553685,-3.4132182985553685,False
N20_ALL,20,2020-26,MFL,2021-12-20,A_gap_up,1.7060367454068228,3.346456692913384,False,1.6129032258064515,False,False,,True,2.5014566929133837,2.126238188976376,True,0.7679032258064515,0.6527177419354838,True,,,False
N20_ALL,20,2020-26,MFL,2022-02-23,C_gap_down,-3.1209781209781173,-5.308880308880305,False,-3.686482896047823,False,True,-6.692406692406687,False,-6.1538803088803045,-6.1538803088803045,False,-4.531482896047823,-4.531482896047823,False,-7.5374066924066865,-7.5374066924066865,False
N20_ALL,20,2020-26,MFL,2022-04-05,C_gap_down,-0.2933411557641578,2.2293927838075622,False,2.5301559282141786,False,True,2.2293927838075622,False,1.3843927838075623,1.176733866236428,True,1.6851559282141786,1.4323825389820517,True,1.3843927838075623,1.176733866236428,True
N20_ALL,20,2020-26,MFL,2022-08-05,A_gap_up,1.755001755001755,19.340119340119347,False,17.281821317695766,False,False,,True,18.49511934011935,15.720851439101446,True,16.436821317695767,13.971298120041402,True,,,False
N20_ALL,20,2020-26,MFL,2022-11-11,A_gap_up,1.214574898785433,-3.103913630229416,False,-4.266666666666671,False,True,-3.103913630229416,False,-3.9489136302294163,-3.9489136302294163,False,-5.111666666666671,-5.111666666666671,False,-3.9489136302294163,-3.9489136302294163,False
N20_ALL,20,2020-26,MFL,2023-01-05,A_gap_up,1.6609392898052644,0.0,False,-1.6338028169014036,False,True,0.0,False,-0.845,-0.845,False,-2.4788028169014034,-2.4788028169014034,False,-0.845,-0.845,False
N20_ALL,20,2020-26,MFL,2023-08-07,A_gap_up,3.1321839080459872,-3.4482758620689538,False,-6.3806074115352445,False,True,-3.4482758620689538,False,-4.2932758620689535,-4.2932758620689535,False,-7.225607411535244,-7.225607411535244,False,-4.2932758620689535,-4.2932758620689535,False
N20_ALL,20,2020-26,MFL,2023-11-22,A_gap_up,3.624733475479759,4.020712762717029,False,0.3821281599059243,False,False,,True,3.175712762717029,2.6993558483094744,True,-0.46287184009407567,-0.46287184009407567,False,,,False
N20_ALL,20,2020-26,MFL,2024-03-18,A_gap_up,0.8931524975190194,-0.7608336089976858,False,-1.639344262295082,False,True,-0.7608336089976858,False,-1.6058336089976857,-1.6058336089976857,False,-2.4843442622950818,-2.4843442622950818,False,-1.6058336089976857,-1.6058336089976857,False
N20_ALL,20,2020-26,MFL,2024-08-12,A_gap_up,2.2291884360849896,-2.0550330895158475,False,-4.190800681431006,False,True,-2.0550330895158475,False,-2.9000330895158477,-2.9000330895158477,False,-5.035800681431006,-5.035800681431006,False,-2.9000330895158477,-2.9000330895158477,False
N20_ALL,20,2020-26,MFL,2024-10-29,A_gap_up,4.813664596273286,5.2018633540372665,False,0.3703703703703756,False,False,,True,4.356863354037267,3.7033338509316764,True,-0.47462962962962435,-0.47462962962962435,False,,,False
N20_ALL,20,2020-26,MFL,2025-05-27,A_gap_up,2.984447246742332,-1.2189995796553137,False,-4.081632653061225,False,True,-1.2189995796553137,False,-2.063999579655314,-2.063999579655314,False,-4.926632653061224,-4.926632653061224,False,-2.063999579655314,-2.063999579655314,False
N20_ALL,20,2020-26,MFL,2025-07-07,A_gap_up,2.360515021459228,1.9313304721030013,False,-0.4192872117400454,False,False,,True,1.0863304721030014,0.9233809012875511,True,-1.2642872117400454,-1.2642872117400454,False,,,False
N20_ALL,20,2020-26,MFL,2025-08-18,A_gap_up,1.2788573326689852,-5.8628134861318735,False,-7.051492292554931,False,True,-5.8628134861318735,False,-6.707813486131873,-6.707813486131873,False,-7.896492292554931,-7.896492292554931,False,-6.707813486131873,-6.707813486131873,False
N20_ALL,20,2020-26,MFL,2025-11-06,C_gap_down,-0.1676094699350477,5.174942384244723,False,5.351521511017848,False,True,5.174942384244723,False,4.329942384244723,3.6804510266080146,True,4.506521511017848,3.8305432843651706,True,4.329942384244723,3.6804510266080146,True
N20_ALL,20,2020-26,MFL,2026-04-10,C_gap_down,-1.9643446682073251,-7.560250907890391,False,7.762249536959083,False,True,5.645427533839554,False,-8.405250907890391,-8.405250907890391,False,6.917249536959083,5.87966210641522,True,4.800427533839554,4.080363403763621,True
N20_ALL,20,2005-09,MFTM,2005-11-11,A_gap_up,6.632653061224475,34.18367346938775,False,25.837320574162693,False,False,,True,33.33867346938775,28.337872448979585,True,24.992320574162694,21.24347248803829,True,,,False
N20_ALL,20,2005-09,MFTM,2006-01-23,A_gap_up,7.017543859649122,1.7543859649122806,False,-4.918032786885246,False,True,1.7543859649122806,False,0.9093859649122806,0.7729780701754385,True,-5.763032786885246,-5.763032786885246,False,0.9093859649122806,0.7729780701754385,True
N20_ALL,20,2005-09,MFTM,2007-04-10,F_flat,0.0,-1.4285714285714235,False,-1.4285714285714235,False,True,-1.4285714285714235,False,-2.2735714285714232,-2.2735714285714232,False,-2.2735714285714232,-2.2735714285714232,False,-2.2735714285714232,-2.2735714285714232,False
N20_ALL,20,2005-09,MFTM,2007-06-05,A_gap_up,9.550561797752804,1.1235955056179736,False,-7.6923076923076925,False,False,,True,0.27859550561797364,0.2368061797752776,True,-8.537307692307692,-8.537307692307692,False,,,False
N20_ALL,20,2005-09,MFTM,2009-09-25,C_gap_down,-28.8135593220339,-7.999999999999992,False,10.95238095238095,False,True,-7.999999999999992,False,-8.844999999999992,-8.844999999999992,False,10.10738095238095,8.591273809523807,True,-8.844999999999992,-8.844999999999992,False
N20_ALL,20,2010-14,MFTM,2012-03-12,C_gap_down,-0.990099009900991,13.861386138613852,False,14.999999999999991,False,True,13.861386138613852,False,13.016386138613852,11.063928217821774,True,14.15499999999999,12.031749999999992,True,13.016386138613852,11.063928217821774,True
N20_ALL,20,2010-14,MFTM,2012-04-27,C_gap_down,-57.14285714285714,-7.999999999999995,False,73.33333333333334,False,True,-7.999999999999995,False,-8.844999999999995,-8.844999999999995,False,72.48833333333334,61.61508333333334,True,-8.844999999999995,-8.844999999999995,False
N20_ALL,20,2010-14,MFTM,2012-11-19,A_gap_up,1.3157894736842215,-7.9999999999999964,False,-8.000000000000004,False,True,-7.9999999999999964,False,-8.844999999999997,-8.844999999999997,False,-8.845000000000004,-8.845000000000004,False,-8.844999999999997,-8.844999999999997,False
N20_ALL,20,2010-14,MFTM,2013-12-06,A_gap_up,1.4234875444839872,15.658362989323841,False,14.035087719298241,False,True,15.658362989323841,False,14.81336298932384,12.591358540925263,True,13.19008771929824,11.211574561403504,True,14.81336298932384,12.591358540925263,True
N20_ALL,20,2010-14,MFTM,2014-09-09,A_gap_up,0.7556675062972242,-7.99999999999999,False,4.499999999999993,False,True,5.2896725440805925,False,-8.84499999999999,-8.84499999999999,False,3.654999999999993,3.106749999999994,True,4.444672544080593,3.7779716624685036,True
N20_ALL,20,2015-19,MFTM,2015-07-15,A_gap_up,2.2000000000000064,5.3999999999999915,False,3.1311154598825683,False,True,5.3999999999999915,False,4.554999999999992,3.871749999999993,True,2.286115459882568,1.9431981409001828,True,4.554999999999992,3.871749999999993,True
N20_ALL,20,2015-19,MFTM,2015-11-18,A_gap_up,1.52284263959391,-1.52284263959391,False,-7.499999999999996,False,True,-6.091370558375629,False,-2.36784263959391,-2.36784263959391,False,-8.344999999999995,-8.344999999999995,False,-6.9363705583756285,-6.9363705583756285,False
N20_ALL,20,2015-19,MFTM,2016-04-06,F_flat,0.0,1.449275362318842,False,1.449275362318842,False,True,1.449275362318842,False,0.6042753623188419,0.5136340579710156,True,0.6042753623188419,0.5136340579710156,True,0.6042753623188419,0.5136340579710156,True
N20_ALL,20,2015-19,MFTM,2016-05-18,A_gap_up,4.318936877076424,2.9900332225913724,False,-1.2738853503184724,False,False,,True,2.1450332225913726,1.8232782392026667,True,-2.1188853503184726,-2.1188853503184726,False,,,False
N20_ALL,20,2015-19,MFTM,2016-08-11,C_gap_down,-1.3377926421404691,-3.0100334448160635,False,-0.6779661016949159,False,True,-2.006688963210704,False,-3.8550334448160637,-3.8550334448160637,False,-1.5229661016949159,-1.5229661016949159,False,-2.8516889632107043,-2.8516889632107043,False
N20_ALL,20,2015-19,MFTM,2016-11-24,A_gap_up,5.5769230769230775,0.1923076923076882,False,-5.100182149362482,False,False,,True,-0.6526923076923118,-0.6526923076923118,False,-5.9451821493624815,-5.9451821493624815,False,,,False
N20_ALL,20,2015-19,MFTM,2017-01-05,A_gap_up,4.651162790697678,0.7751937984496131,False,-3.703703703703707,False,True,0.7751937984496131,False,-0.06980620155038686,-0.06980620155038686,False,-4.548703703703707,-4.548703703703707,False,-0.06980620155038686,-0.06980620155038686,False
N20_ALL,20,2015-19,MFTM,2017-02-17,A_gap_up,10.091743119266052,-3.6697247706422047,False,-7.999999999999992,False,True,-3.6697247706422047,False,-4.5147247706422045,-4.5147247706422045,False,-8.844999999999992,-8.844999999999992,False,-4.5147247706422045,-4.5147247706422045,False
N20_ALL,20,2015-19,MFTM,2017-05-17,A_gap_up,8.545454545454541,-3.63636363636364,False,-7.999999999999997,False,True,-3.63636363636364,False,-4.48136363636364,-4.48136363636364,False,-8.844999999999997,-8.844999999999997,False,-4.48136363636364,-4.48136363636364,False
N20_ALL,20,2015-19,MFTM,2017-08-02,C_gap_down,-1.0204081632653206,2.0408163265306047,False,3.0927835051546464,False,True,2.0408163265306047,False,1.1958163265306048,1.016443877551014,True,2.247783505154646,1.9106159793814492,True,1.1958163265306048,1.016443877551014,True
N20_ALL,20,2005-09,MIGM,2007-09-18,A_gap_up,3.448275862068969,0.0,False,-6.666666666666672,False,True,-3.448275862068969,False,-0.845,-0.845,False,-7.511666666666672,-7.511666666666672,False,-4.293275862068969,-4.293275862068969,False
N20_ALL,20,2020-26,MIIETF,2024-04-26,A_gap_up,0.2673796791443793,-3.208556149732631,False,-3.999999999999994,False,True,-3.7433155080213893,False,-4.053556149732631,-4.053556149732631,False,-4.8449999999999935,-4.8449999999999935,False,-4.588315508021389,-4.588315508021389,False
N20_ALL,20,2020-26,MIIETF,2024-06-24,C_gap_down,-6.440957886044586,-4.2113955408753085,False,-3.795233892321268,False,True,-7.999999999999999,False,-5.056395540875308,-5.056395540875308,False,-4.640233892321268,-4.640233892321268,False,-8.844999999999999,-8.844999999999999,False
N20_ALL,20,2020-26,MIIETF,2024-10-24,A_gap_up,0.6896551724137937,1.206896551724143,False,0.5136986301369906,False,False,,True,0.36189655172414303,0.30761206896552157,True,-0.3313013698630094,-0.3313013698630094,False,,,False
N20_ALL,20,2020-26,MIIETF,2025-03-17,C_gap_down,-0.7227332457293114,2.8909329829172106,False,3.6399735274652594,False,True,2.8909329829172106,False,2.0459329829172104,1.7390430354796287,True,2.7949735274652596,2.3757274983454706,True,2.0459329829172104,1.7390430354796287,True
N20_ALL,20,2020-26,MIIETF,2025-08-04,A_gap_up,0.3412969283276377,2.3890784982935127,False,2.040816326530617,False,True,2.3890784982935127,False,1.5440784982935127,1.3124667235494858,True,1.1958163265306172,1.0164438775510245,True,1.5440784982935127,1.3124667235494858,True
N20_ALL,20,2020-26,MIIETF,2026-04-08,A_gap_up,0.936220011702751,-3.218256290228208,False,-4.115942028985512,False,True,-3.218256290228208,False,-4.063256290228208,-4.063256290228208,False,-4.960942028985512,-4.960942028985512,False,-4.063256290228208,-4.063256290228208,False
N20_ALL,20,2005-09,MIRKS,2005-11-07,C_gap_down,-1.1406844106463905,-1.1406844106463905,False,0.0,False,True,-1.1406844106463905,False,-1.9856844106463905,-1.9856844106463905,False,-0.845,-0.845,False,-1.9856844106463905,-1.9856844106463905,False
N20_ALL,20,2005-09,MIRKS,2006-03-16,A_gap_up,2.828282828282825,2.0202020202020203,False,-0.7858546168958714,False,True,2.0202020202020203,False,1.1752020202020204,0.9989217171717173,True,-1.6308546168958715,-1.6308546168958715,False,1.1752020202020204,0.9989217171717173,True
N20_ALL,20,2005-09,MIRKS,2006-07-12,A_gap_up,1.7256255392579811,19.068162208800686,False,17.04834605597964,False,False,,True,18.223162208800687,15.489687877480584,True,16.20334605597964,13.772844147582694,True,,,False
N20_ALL,20,2005-09,MIRKS,2006-11-07,C_gap_down,-2.794653705953824,19.076549210206565,False,22.5,False,True,19.076549210206565,False,18.231549210206566,15.49681682867558,True,21.655,18.40675,True,18.231549210206566,15.49681682867558,True
N20_ALL,20,2005-09,MIRKS,2007-01-19,A_gap_up,2.0608439646712404,10.157016683022565,False,7.9326923076923075,False,False,,True,9.312016683022565,7.91521418056918,True,7.087692307692308,6.024538461538461,True,,,False
N20_ALL,20,2005-09,MIRKS,2007-05-02,C_gap_down,-7.155322862129145,-7.155322862129145,False,13.533834586466165,False,True,5.4101221640488655,False,-8.000322862129146,-8.000322862129146,False,12.688834586466164,10.78550939849624,True,4.565122164048866,3.880353839441536,True
N20_ALL,20,2005-09,MIRKS,2007-10-19,C_gap_down,-5.639675224928679,-5.639675224928679,False,0.0,False,True,-5.639675224928679,False,-6.4846752249286785,-6.4846752249286785,False,-0.845,-0.845,False,-6.4846752249286785,-6.4846752249286785,False
N20_ALL,20,2010-14,MIRKS,2010-07-12,C_gap_down,-4.940239043824703,0.0,False,5.834031852472765,False,True,0.6055776892430319,False,-0.845,-0.845,False,4.989031852472765,4.24067707460185,True,-0.23942231075696807,-0.23942231075696807,False
N20_ALL,20,2010-14,MIRKS,2010-11-11,C_gap_down,-4.146730462519939,-3.508771929824566,False,0.0,False,True,-4.146730462519939,False,-4.353771929824566,-4.353771929824566,False,-0.845,-0.845,False,-4.991730462519938,-4.991730462519938,False
N20_ALL,20,2010-14,MIRKS,2011-06-07,A_gap_up,3.129721562702359,2.417440103604586,False,-0.6906655504395108,False,True,2.417440103604586,False,1.5724401036045859,1.3365740880638979,True,-1.5356655504395107,-1.5356655504395107,False,1.5724401036045859,1.3365740880638979,True
N20_ALL,20,2010-14,MIRKS,2011-09-09,F_flat,0.0,0.0,False,0.0,False,True,0.0,False,-0.845,-0.845,False,-0.845,-0.845,False,-0.845,-0.845,False
N20_ALL,20,2010-14,MIRKS,2012-04-12,A_gap_up,3.7593984962406015,0.0,False,-3.6231884057971016,False,True,0.0,False,-0.845,-0.845,False,-4.468188405797101,-4.468188405797101,False,-0.845,-0.845,False
N20_ALL,20,2010-14,MIRKS,2012-05-24,A_gap_up,1.5336552115876148,-4.828173814257322,False,-6.265734265734271,False,True,-4.828173814257322,False,-5.673173814257321,-5.673173814257321,False,-7.110734265734271,-7.110734265734271,False,-5.673173814257321,-5.673173814257321,False
N20_ALL,20,2010-14,MIRKS,2012-11-20,C_gap_down,-0.9846827133479272,0.0,False,10.497237569060774,False,True,9.40919037199124,False,-0.845,-0.845,False,9.652237569060773,8.204401933701657,True,8.56419037199124,7.279561816192554,True
N20_ALL,20,2010-14,MIRKS,2013-04-04,A_gap_up,1.420238397159529,9.054019781891961,False,7.526881720430103,False,False,,True,8.20901978189196,6.977666814608166,True,6.681881720430103,5.679599462365587,True,,,False
N20_ALL,20,2010-14,MIRKS,2013-05-21,A_gap_up,2.708381975251001,-3.1053000233481165,False,-6.569674926119573,False,True,-4.03922484240018,False,-3.9503000233481167,-3.9503000233481167,False,-7.414674926119573,-7.414674926119573,False,-4.8842248424001795,-4.8842248424001795,False
N20_ALL,20,2010-14,MIRKS,2013-12-18,C_gap_down,-4.5588856057408265,-3.440270156184049,False,-2.6979212737726646,False,True,-7.13381173490925,False,-4.285270156184049,-4.285270156184049,False,-3.5429212737726647,-3.5429212737726647,False,-7.978811734909249,-7.978811734909249,False
N20_ALL,20,2010-14,MIRKS,2014-05-20,A_gap_up,0.6938775510204152,0.6938775510204152,False,0.0,False,False,,True,-0.15112244897958482,-0.15112244897958482,False,-0.845,-0.845,False,,,False
N20_ALL,20,2010-14,MIRKS,2014-09-24,A_gap_up,1.546874999999992,1.546874999999992,False,0.0,False,False,,True,0.701874999999992,0.5965937499999933,True,-0.845,-0.845,False,,,False
N20_ALL,20,2015-19,MIRKS,2015-02-24,A_gap_up,1.6518424396442208,0.24001129464916235,False,-1.3888888888888888,False,False,,True,-0.6049887053508376,-0.6049887053508376,False,-2.233888888888889,-2.233888888888889,False,,,False
N20_ALL,20,2015-19,MIRKS,2015-05-27,A_gap_up,2.832097100472016,9.575185434929196,False,6.557377049180328,False,True,9.575185434929196,False,8.730185434929195,7.420657619689816,True,5.712377049180328,4.855520491803279,True,8.730185434929195,7.420657619689816,True
N20_ALL,20,2015-19,MIRKS,2016-10-10,C_gap_down,-3.214249155491862,1.596888115467297,False,4.97091485986251,False,True,1.596888115467297,False,0.751888115467297,0.6391048981472024,True,4.12591485986251,3.507027630883133,True,0.751888115467297,0.6391048981472024,True
N20_ALL,20,2015-19,MIRKS,2017-01-19,A_gap_up,1.0169491525423753,9.533898305084746,False,8.431208053691272,False,False,,True,8.688898305084745,7.3855635593220335,True,7.586208053691272,6.448276845637581,True,,,False
N20_ALL,20,2015-19,MIRKS,2018-02-06,C_gap_down,-1.4285714285714286,0.0,False,-3.615942028985514,False,True,-4.99285714285715,False,-0.845,-0.845,False,-4.460942028985514,-4.460942028985514,False,-5.83785714285715,-5.83785714285715,False
N20_ALL,20,2015-19,MIRKS,2018-03-27,A_gap_up,0.7082060944707969,0.0,False,-0.4451612903225792,False,True,0.25989214475992833,False,-0.845,-0.845,False,-1.2901612903225792,-1.2901612903225792,False,-0.5851078552400717,-0.5851078552400717,False
N20_ALL,20,2020-26,MIRKS,2024-03-21,C_gap_down,-17.831325301204814,-1.2048192771084338,False,4.985337243401747,False,True,-8.0,False,-2.049819277108434,-2.049819277108434,False,4.140337243401747,3.5192866568914853,True,-8.845,-8.845,False
N20_ALL,20,2020-26,MIRKS,2024-11-22,A_gap_up,1.7532874139010606,-2.9430181590482194,False,-4.615384615384616,False,True,-2.9430181590482194,False,-3.788018159048219,-3.788018159048219,False,-5.460384615384616,-5.460384615384616,False,-3.788018159048219,-3.788018159048219,False
N20_ALL,20,2020-26,MIRKS,2025-01-31,A_gap_up,7.962382445141064,-3.6677115987460764,False,-7.9999999999999964,False,True,-3.6677115987460764,False,-4.512711598746076,-4.512711598746076,False,-8.844999999999997,-8.844999999999997,False,-4.512711598746076,-4.512711598746076,False
N20_ALL,20,2020-26,MIRKS,2025-05-27,A_gap_up,2.4526544551381533,13.10152126668736,False,10.393939393939393,False,False,,True,12.25652126668736,10.418043076684254,True,9.548939393939392,8.116598484848483,True,,,False
N20_ALL,20,2020-26,MIRKS,2025-08-25,A_gap_up,1.649628252788106,-1.0223048327137494,False,-2.6285714285714255,False,True,-1.0223048327137494,False,-1.8673048327137494,-1.8673048327137494,False,-3.473571428571425,-3.473571428571425,False,-1.8673048327137494,-1.8673048327137494,False
N20_ALL,20,2020-26,MIRKS,2025-10-06,C_gap_down,-1.039981511439803,-4.09059394499654,False,-3.082671648762261,False,True,-4.09059394499654,False,-4.93559394499654,-4.93559394499654,False,-3.927671648762261,-3.927671648762261,False,-4.93559394499654,-4.93559394499654,False
N20_ALL,20,2020-26,MIRKS,2025-11-14,A_gap_up,2.454133905170363,-4.217298070050026,False,-6.511627906976737,False,True,-4.217298070050026,False,-5.0622980700500255,-5.0622980700500255,False,-7.356627906976737,-7.356627906976737,False,-5.0622980700500255,-5.0622980700500255,False
N20_ALL,20,2020-26,MIRKS,2026-04-08,C_gap_down,-5.103550295857985,-4.770710059171595,False,0.350740452065471,False,True,-4.770710059171595,False,-5.615710059171595,-5.615710059171595,False,-0.494259547934529,-0.494259547934529,False,-5.615710059171595,-5.615710059171595,False
N20_ALL,20,2020-26,MIRKS,2026-06-18,A_gap_up,1.4865637507147031,2.9159519725557552,False,1.4084507042253522,False,False,,True,2.070951972555755,1.7603091766723917,True,0.5634507042253523,0.4789330985915494,True,,,False
N20_ALL,20,2005-09,MLCF,2005-10-14,C_gap_down,-5.585019652266443,-5.3189846042943145,False,-2.816993582868254,False,True,-8.0,False,-6.163984604294314,-6.163984604294314,False,-3.661993582868254,-3.661993582868254,False,-8.845,-8.845,False
N20_ALL,20,2005-09,MLCF,2006-01-20,A_gap_up,1.0046125168899966,0.0,False,-0.9946204354994236,False,True,0.0,False,-0.845,-0.845,False,-1.8396204354994237,-1.8396204354994237,False,-0.845,-0.845,False
N20_ALL,20,2005-09,MLCF,2006-07-13,A_gap_up,1.3513101036484174,10.810916876332678,False,9.333482480897636,False,True,10.810916876332678,False,9.965916876332678,8.471029344882776,True,8.488482480897636,7.2152101087629905,True,9.965916876332678,8.471029344882776,True
N20_ALL,20,2005-09,MLCF,2007-02-07,A_gap_up,5.205946419983595,1.918017482814226,False,-3.125231081562549,False,False,,True,1.073017482814226,0.9120648603920921,True,-3.970231081562549,-3.970231081562549,False,,,False
