symbol,date,regime,confirmed,taken,net,gross,win
FRCL,2024-07-11,TRENDING_UP,False,True,-0.845,0.0,False
FRCL,2025-01-21,TRENDING_UP,False,False,,,False
FRCL,2024-12-03,TRENDING_UP,False,False,,,False
FRCL,2025-07-11,TRENDING_UP,False,True,-2.9219230769230826,-2.076923076923083,False
FRCL,2022-02-09,TRENDING_UP,False,False,,,False
FRSM,2025-08-27,TRENDING_UP,False,False,,,False
FRSM,2025-03-26,TRENDING_UP,False,False,,,False
FRSM,2026-06-04,TRENDING_UP,False,False,,,False
FRSM,2024-09-10,TRENDING_UP,False,True,-0.845,0.0,False
FSWL,2024-06-06,RANGING,False,True,-0.845,0.0,False
FSWL,2025-08-26,TRENDING_UP,False,True,3.145386363636364,4.545454545454546,True
FSWL,2025-09-11,TRENDING_UP,False,True,-0.845,0.0,False
FTMM,2025-09-01,TRENDING_UP,False,True,-1.8860958904109657,-1.0410958904109657,False
FTMM,2024-12-04,TRENDING_UP,False,False,,,False
FTMM,2026-04-20,VOLATILE,False,False,,,False
FTSM,2025-03-17,TRENDING_UP,False,False,,,False
FTSM,2024-07-22,RANGING,False,False,,,False
FTSM,2024-05-30,TRENDING_UP,False,False,,,False
FTSM,2026-06-19,TRENDING_UP,False,False,,,False
FUDLM,2024-02-28,TRENDING_UP,False,False,,,False
FZCM,2026-04-20,VOLATILE,False,False,,,False
FZCM,2023-10-12,TRENDING_UP,False,False,,,False
FZCM,2020-12-15,TRENDING_UP,False,True,-0.47046816479400744,0.37453183520599254,False
FZCM,2023-11-06,TRENDING_UP,False,True,-0.845,0.0,False
FZCM,2025-02-25,TRENDING_UP,False,True,-0.7016308243727606,0.14336917562723941,False
FZCM,2024-05-29,TRENDING_UP,False,False,,,False
GADT,2025-11-26,TRENDING_UP,False,False,,,False
GADT,2025-07-21,TRENDING_UP,False,False,,,False
GADT,2024-12-20,TRENDING_UP,False,False,,,False
GADT,2026-02-20,VOLATILE,False,True,-4.293275862068965,-3.4482758620689653,False
GAIL,2021-06-23,TRENDING_UP,False,True,0.6025047169811375,1.5538290788013382,True
GAIL,2020-09-29,RANGING,False,False,,,False
GAIL,2020-08-06,TRENDING_UP,False,False,,,False
GAL,2024-12-26,TRENDING_UP,False,True,4.534039554019443,6.1791641811993445,True
GAL,2025-12-23,TRENDING_UP,False,False,,,False
GAL,2024-09-05,TRENDING_UP,False,False,,,False
GAL,2026-06-03,TRENDING_UP,False,True,1.3656332345375195,2.451627334750023,True
GAMON,2022-07-28,TRENDING_DOWN,False,True,6.837305555555563,8.888888888888898,True
GAMON,2025-01-07,TRENDING_UP,False,False,,,False
GAMON,2023-11-22,TRENDING_UP,False,True,-0.845,0.0,False
GAMON,2026-01-20,TRENDING_UP,False,True,-3.1587436372049975,-2.3137436372049978,False
GAMON,2020-08-05,TRENDING_UP,False,True,-1.4661180124223692,-0.6211180124223691,False
GATI,2024-10-22,TRENDING_UP,False,True,-1.7260572687224638,-0.8810572687224639,False
GATI,2024-12-31,TRENDING_UP,False,False,,,False
GATM,2022-04-19,RANGING,False,False,,,False
GATM,2024-05-20,TRENDING_UP,False,False,,,False
GATM,2021-02-24,RANGING,False,False,,,False
GATM,2021-07-14,RANGING,False,False,,,False
GATM,2020-11-11,TRENDING_UP,False,False,,,False
GATM,2024-10-10,TRENDING_UP,False,False,,,False
GATM,2023-11-17,TRENDING_UP,False,False,,,False
GATM,2024-10-04,TRENDING_UP,False,True,-0.6995101842871116,0.14548981571288838,False
GCIL,2024-10-28,TRENDING_UP,False,True,2.6180568688670793,3.925066904549505,True
GCIL,2023-03-14,RANGING,False,True,-1.293430493273549,-0.44843049327354895,False
GCIL,2022-09-02,RANGING,False,False,,,False
GCIL,2022-12-06,RANGING,False,False,,,False
GCIL,2024-10-24,TRENDING_UP,False,False,,,False
GCIL,2022-12-08,RANGING,False,False,,,False
GCIL,2024-11-25,TRENDING_UP,False,False,,,False
GCIL,2023-10-17,TRENDING_UP,False,True,-0.7328923766816167,0.11210762331838327,False
GCIL,2023-07-07,TRENDING_UP,False,False,,,False
GCWL,2026-01-27,TRENDING_UP,False,False,,,False
GCWL,2025-08-25,TRENDING_UP,False,False,,,False
GEMBCEM,2025-07-31,TRENDING_UP,False,True,2.3448130630630657,3.603603603603607,True
GEMBLUEX,2024-08-30,TRENDING_UP,False,True,-0.845,0.0,False
GEMBLUEX,2025-04-29,VOLATILE,False,False,,,False
GEMMEL,2025-09-02,TRENDING_UP,False,False,,,False
GEMPACRA,2025-12-10,TRENDING_UP,False,False,,,False
GEMPACRA,2025-10-15,TRENDING_UP,False,False,,,False
GEMPAPL,2024-12-31,TRENDING_UP,False,False,,,False
GEMPAPL,2026-06-16,TRENDING_UP,False,False,,,False
GEMSPNL,2025-06-25,TRENDING_UP,False,True,11.657040023201864,14.559164733178665,True
GEMSPNL,2025-10-22,TRENDING_UP,False,False,,,False
GEMSPNL,2026-02-11,VOLATILE,False,True,1.2931435144610015,2.36634531113059,True
GFIL,2024-10-16,TRENDING_UP,False,False,,,False
GFIL,2024-07-25,RANGING,False,False,,,False
GFIL,2021-01-11,TRENDING_UP,False,True,4.99993181818182,6.727272727272729,True
GFIL,2026-04-07,VOLATILE,False,False,,,False
GFIL,2025-10-02,TRENDING_UP,False,False,,,False
GFIL,2024-07-24,TRENDING_UP,False,False,,,False
GFIL,2025-06-11,TRENDING_UP,False,False,,,False
GGGL,2023-12-28,VOLATILE,False,False,,,False
GGGL,2023-08-02,TRENDING_UP,False,False,,,False
GGGL,2023-06-07,RANGING,False,False,,,False
GGGL,2023-07-11,TRENDING_UP,False,False,,,False
GGGL,2023-10-19,TRENDING_UP,False,False,,,False
GGGL,2024-07-24,TRENDING_UP,False,False,,,False
GGGL,2025-09-24,TRENDING_UP,False,False,,,False
GGL,2023-12-15,TRENDING_UP,False,False,,,False
GGL,2022-06-21,RANGING,False,False,,,False
GGL,2020-08-13,TRENDING_UP,False,True,-0.2793180389692027,0.5656819610307973,False
GGL,2020-07-27,RANGING,False,False,,,False
GGL,2020-08-27,TRENDING_UP,False,False,,,False
GGL,2020-09-11,TRENDING_UP,False,False,,,False
GGL,2025-10-21,TRENDING_UP,False,True,3.516975955967552,4.982618771726532,True
GGL,2025-09-24,TRENDING_UP,False,True,-2.0154462326261897,-1.1704462326261897,False
GGL,2025-09-04,TRENDING_UP,False,True,-1.8120487106017302,-0.9670487106017303,False
GHGL,2020-06-15,RANGING,False,True,-2.1017324955116745,-1.2567324955116748,False
GHGL,2020-09-15,TRENDING_UP,False,True,-0.4732527881040839,0.3717472118959161,False
GHGL,2023-08-03,TRENDING_UP,False,False,,,False
GHGL,2024-10-04,TRENDING_UP,False,False,,,False
GHGL,2023-10-27,TRENDING_UP,False,False,,,False
GHGL,2024-06-03,TRENDING_UP,False,True,-3.0672222222222274,-2.2222222222222276,False
GHNI,2021-04-23,RANGING,False,True,2.350502258945427,3.610296775229914,True
GHNI,2025-06-04,TRENDING_UP,False,False,,,False
GHNI,2021-09-29,RANGING,False,True,0.8388861083407738,1.8319248333420868,True
GHNI,2020-06-18,RANGING,False,False,,,False
GHNI,2025-06-24,TRENDING_UP,False,False,,,False
GHNI,2025-12-19,TRENDING_UP,False,False,,,False
GHNI,2020-01-14,TRENDING_UP,False,True,-3.633844621513944,-2.788844621513944,False
GHNI,2024-04-01,TRENDING_UP,False,False,,,False
GHNI,2025-09-10,TRENDING_UP,False,False,,,False
GHNI,2025-04-18,TRENDING_UP,False,False,,,False
GHNL,2022-11-30,RANGING,False,False,,,False
GHNL,2020-12-04,TRENDING_UP,False,False,,,False
GHNL,2021-09-09,RANGING,False,False,,,False
GLAXO,2023-03-07,RANGING,False,True,-0.9757966706302015,-0.13079667063020148,False
GLAXO,2021-01-15,TRENDING_UP,False,True,-1.1138172043010752,-0.2688172043010753,False
GLAXO,2021-08-24,TRENDING_UP,False,True,-1.4672110489598449,-0.6222110489598448,False
GLAXO,2024-11-08,TRENDING_UP,False,True,8.026508177243498,10.287950796757057,True
GLAXO,2025-02-10,VOLATILE,False,False,,,False
GLAXO,2020-12-15,TRENDING_UP,False,True,0.17196630440503555,1.0473132993000418,True
GLPL,2024-07-24,TRENDING_UP,False,False,,,False
GLPL,2022-01-11,RANGING,False,True,-2.018255116325572,-1.1732551163255722,False
GLPL,2022-08-03,RANGING,False,True,6.799967054263563,8.844961240310074,True
GLPL,2026-01-13,TRENDING_UP,False,False,,,False
GLPL,2020-12-15,TRENDING_UP,False,False,,,False
GLPL,2026-05-11,TRENDING_UP,False,False,,,False
GLPL,2024-01-10,VOLATILE,False,True,-0.845,0.0,False
GLPL,2025-07-01,TRENDING_UP,False,False,,,False
GLPL,2024-04-25,TRENDING_UP,False,False,,,False
GOC,2024-10-02,TRENDING_UP,False,True,-2.6485743564518796,-1.8035743564518796,False
GOC,2025-10-16,TRENDING_UP,False,True,0.8691863327674043,1.8675721561969463,True
GOC,2023-06-05,RANGING,False,True,-0.845,0.0,False
GOC,2023-08-17,TRENDING_UP,False,False,,,False
GOC,2025-09-09,TRENDING_UP,False,False,,,False
GOC,2025-10-06,TRENDING_UP,False,False,,,False
GOC,2025-01-27,VOLATILE,False,True,-1.0235424444083743,-0.17854244440837433,False
GRR,2025-04-07,RANGING,False,True,-1.167580645161295,-0.3225806451612949,False
GRR,2025-05-30,TRENDING_UP,False,True,1.819836532602064,2.985984156002428,True
GRR,2024-07-02,TRENDING_UP,False,False,,,False
GRR,2023-01-26,VOLATILE,False,True,-0.368809523809517,0.476190476190483,False
GRR,2025-07-04,TRENDING_UP,False,True,-2.9229220779220704,-2.0779220779220706,False
GRYL,2024-10-09,TRENDING_UP,False,True,-0.845,0.0,False
GRYL,2025-12-02,TRENDING_UP,False,False,,,False
GRYL,2025-06-24,TRENDING_UP,False,False,,,False
GRYL,2025-04-14,TRENDING_UP,False,True,-0.845,0.0,False
GSKCH,2020-07-22,RANGING,False,False,,,False
GSKCH,2021-04-27,TRENDING_UP,False,True,-2.6001190973673287,-1.7551190973673285,False
GSKCH,2020-07-23,RANGING,False,False,,,False
GSPM,2025-03-21,TRENDING_UP,False,False,,,False
GSPM,2026-01-01,TRENDING_UP,False,False,,,False
GSPM,2026-05-07,TRENDING_UP,False,False,,,False
GSPM,2026-07-06,TRENDING_UP,False,False,,,False
GTYR,2025-02-14,RANGING,False,False,,,False
GTYR,2024-09-30,TRENDING_UP,False,False,,,False
GTYR,2021-06-02,TRENDING_UP,False,True,1.0765215339068261,2.111495922243325,True
GTYR,2025-09-23,TRENDING_UP,False,False,,,False
GTYR,2025-08-19,TRENDING_UP,False,False,,,False
GTYR,2026-07-01,TRENDING_UP,False,False,,,False
GTYR,2025-01-02,TRENDING_UP,False,True,-2.7869342434147244,-1.9419342434147242,False
GUSM,2024-09-26,TRENDING_UP,False,True,-4.614230769230771,-3.7692307692307705,False
GUSM,2025-06-11,TRENDING_UP,False,False,,,False
GUSM,2025-04-21,TRENDING_UP,False,False,,,False
GUSM,2026-01-02,TRENDING_UP,False,False,,,False
GUSM,2025-03-11,TRENDING_UP,False,True,-3.211863905325435,-2.3668639053254354,False
GVGL,2021-10-04,RANGING,False,True,3.8353214285714285,5.357142857142857,True
GVGL,2020-09-18,TRENDING_UP,False,True,-8.307365591397847,-7.462365591397847,False
GVGL,2023-09-07,RANGING,False,True,-1.9878571428571388,-1.1428571428571388,False
GVGL,2023-05-10,RANGING,False,True,-0.845,0.0,False
GVGL,2020-06-04,RANGING,False,False,,,False
GVGL,2022-02-07,RANGING,False,False,,,False
GVGL,2024-05-27,TRENDING_UP,False,True,-2.586293532338315,-1.7412935323383154,False
GVGL,2024-05-16,TRENDING_UP,False,True,0.031120277078073456,0.8816120906800864,True
GVGL,2026-01-09,TRENDING_UP,False,False,,,False
GVGL,2021-01-21,TRENDING_UP,False,False,,,False
GWLC,2021-03-22,VOLATILE,False,True,0.5350199167657643,1.4744351961950168,True
GWLC,2021-04-28,TRENDING_UP,False,True,-0.845,0.0,False
GWLC,2022-03-11,TRENDING_DOWN,False,False,,,False
GWLC,2024-07-26,RANGING,False,True,-0.845,0.0,False
GWLC,2026-02-02,TRENDING_UP,False,False,,,False
GWLC,2020-08-12,TRENDING_UP,False,True,0.3668563829787259,1.276595744680854,True
GWLC,2024-12-18,TRENDING_UP,False,True,5.685240104277505,7.533517769738241,True
GWLC,2021-11-05,TRENDING_UP,False,True,-2.257818745692626,-1.4128187456926262,False
GWLC,2021-05-26,TRENDING_UP,False,False,,,False
GWLC,2023-08-11,TRENDING_UP,False,True,-2.591724890829696,-1.746724890829696,False
HABSM,2024-07-03,TRENDING_UP,False,False,,,False
HABSM,2025-03-14,TRENDING_UP,False,False,,,False
HABSM,2026-07-08,TRENDING_UP,False,False,,,False
HAEL,2024-12-20,TRENDING_UP,False,False,,,False
HAEL,2025-07-15,TRENDING_UP,False,False,,,False
HAEL,2024-10-03,TRENDING_UP,False,True,1.459311837455824,2.561837455830381,True
HAEL,2020-01-16,TRENDING_UP,False,True,-5.3588888888888855,-4.513888888888886,False
HAEL,2021-01-20,TRENDING_UP,False,False,,,False
HAEL,2023-02-14,VOLATILE,False,False,,,False
HAEL,2023-11-01,TRENDING_UP,False,True,-3.6227777777777774,-2.7777777777777777,False
HAFL,2026-01-22,TRENDING_UP,False,True,0.15941978520479527,1.0325526884762297,True
HAFL,2026-01-23,TRENDING_UP,False,False,,,False
HAFL,2026-01-30,TRENDING_UP,False,True,-2.9047513453330875,-2.059751345333088,False
HALEON,2025-06-10,TRENDING_UP,False,False,,,False
HALEON,2025-03-07,TRENDING_UP,False,True,-0.845,0.0,False
HALEON,2025-06-17,TRENDING_UP,False,True,-3.476578947368421,-2.631578947368421,False
HALEON,2024-10-08,TRENDING_UP,False,False,,,False
HASCOL,2025-01-21,TRENDING_UP,False,True,-2.9068556701030914,-2.0618556701030912,False
HASCOL,2023-06-02,RANGING,False,False,,,False
HASCOL,2025-07-02,TRENDING_UP,False,False,,,False
HASCOL,2024-11-13,TRENDING_UP,False,False,,,False
HASCOL,2020-08-27,TRENDING_UP,False,False,,,False
HASCOL,2025-05-19,TRENDING_UP,False,False,,,False
HBL,2021-11-29,RANGING,False,False,,,False
HBL,2025-11-03,VOLATILE,False,False,,,False
HBL,2024-09-04,TRENDING_UP,False,False,,,False
HBL,2025-12-03,TRENDING_UP,False,False,,,False
HBL,2023-10-26,TRENDING_UP,False,False,,,False
HBL,2026-01-22,TRENDING_UP,False,False,,,False
HBL,2025-09-25,TRENDING_UP,False,False,,,False
HBL,2023-10-19,TRENDING_UP,False,False,,,False
HBLTETF,2025-03-10,TRENDING_UP,False,False,,,False
HCAR,2022-08-19,RANGING,False,False,,,False
HCAR,2025-07-21,TRENDING_UP,False,False,,,False
HCAR,2025-03-25,TRENDING_UP,False,False,,,False
HCAR,2025-10-07,TRENDING_UP,False,False,,,False
HCAR,2023-12-15,TRENDING_UP,False,False,,,False
HCAR,2024-07-10,TRENDING_UP,False,True,-1.1170995884493764,-0.2720995884493763,False
HCL,2024-02-01,RANGING,False,False,,,False
HCL,2024-08-16,RANGING,False,True,-8.153309762250593,-7.308309762250594,False
HGFA,2024-10-09,TRENDING_UP,False,True,0.5894423076923031,1.538461538461533,True
HGFA,2025-06-11,TRENDING_UP,False,False,,,False
HGFA,2024-06-10,RANGING,False,True,1.1567500000000046,2.205882352941182,True
HICL,2025-11-25,TRENDING_UP,False,True,-0.845,0.0,False
HICL,2022-02-08,RANGING,False,False,,,False
HICL,2024-03-06,TRENDING_UP,False,True,5.373416666666662,7.166666666666662,True
HICL,2024-12-17,TRENDING_UP,False,False,,,False
HICL,2024-09-30,TRENDING_UP,False,True,13.26095604914934,16.446124763705107,True
HICL,2025-10-23,TRENDING_UP,False,True,-1.0010062402496067,-0.15600624024960666,False
HIFA,2025-04-16,TRENDING_UP,False,True,6.813395569620247,8.86075949367088,True
HIFA,2025-03-27,TRENDING_UP,False,False,,,False
HIFA,2024-04-23,TRENDING_UP,False,False,,,False
HINO,2020-05-21,RANGING,False,True,-0.845,0.0,False
HINO,2024-03-11,TRENDING_UP,False,True,-2.613172888015717,-1.768172888015717,False
HINO,2026-07-08,TRENDING_UP,False,False,,,False
HINO,2026-01-06,TRENDING_UP,False,True,0.025335450588088754,0.874806412456575,True
HINO,2024-12-13,TRENDING_UP,False,False,,,False
HINO,2024-12-17,TRENDING_UP,False,False,,,False
HINO,2024-03-05,TRENDING_UP,False,False,,,False
HINOON,2021-04-20,RANGING,False,False,,,False
HINOON,2020-01-08,TRENDING_UP,False,False,,,False
HINOON,2023-10-30,TRENDING_UP,False,False,,,False
HINOON,2023-10-09,TRENDING_UP,False,True,8.829695205479451,11.232876712328768,True
HINOON,2021-05-21,TRENDING_UP,False,False,,,False
HINOON,2023-07-07,TRENDING_UP,False,False,,,False
HIRAT,2024-01-31,RANGING,False,False,,,False
HIRAT,2025-07-23,TRENDING_UP,False,False,,,False
HIRAT,2026-04-29,TRENDING_UP,False,True,-6.767551252847376,-5.922551252847376,False
HMB,2025-03-21,TRENDING_UP,False,False,,,False
HMB,2024-04-23,TRENDING_UP,False,True,-3.489628099173556,-2.644628099173556,False
HMB,2024-03-21,TRENDING_UP,False,False,,,False
HMB,2023-10-04,TRENDING_UP,False,False,,,False
HMB,2021-01-13,TRENDING_UP,False,False,,,False
HMB,2024-11-06,TRENDING_UP,False,False,,,False
HMB,2024-10-08,TRENDING_UP,False,False,,,False
HMM,2020-01-03,TRENDING_UP,False,False,,,False
HMM,2021-07-27,RANGING,False,False,,,False
HPL,2024-10-28,TRENDING_UP,False,False,,,False
HPL,2024-07-11,TRENDING_UP,False,True,0.39286111111111116,1.3071895424836601,True
HPL,2025-09-16,TRENDING_UP,False,False,,,False
HPL,2025-06-03,TRENDING_UP,False,False,,,False
HRPL,2025-08-22,TRENDING_UP,False,False,,,False
HSPI,2024-09-30,TRENDING_UP,False,True,-1.2999590536851748,-0.4549590536851748,False
HSPI,2024-11-12,TRENDING_UP,False,True,-1.613245838668369,-0.7682458386683689,False
HTL,2023-06-08,RANGING,False,False,,,False
HTL,2024-12-10,TRENDING_UP,False,True,-1.712256637168145,-0.867256637168145,False
HTL,2024-01-31,RANGING,False,False,,,False
HTL,2022-04-20,RANGING,False,True,0.22384454874463186,1.108346527934861,True
HTL,2026-06-23,TRENDING_UP,False,False,,,False
HTL,2025-07-15,TRENDING_UP,False,False,,,False
HTL,2025-01-16,TRENDING_UP,False,False,,,False
HTL,2025-12-26,TRENDING_UP,False,True,4.75323503670242,6.437041219649905,True
HTL,2024-08-29,TRENDING_UP,False,False,,,False
HUBC,2025-05-19,TRENDING_UP,False,False,,,False
HUBC,2023-08-04,TRENDING_UP,False,True,-2.028431952662722,-1.183431952662722,False
HUBC,2026-06-01,TRENDING_UP,False,True,-0.845,0.0,False
HUBC,2022-11-03,RANGING,False,True,1.804005192878338,2.9673590504451037,True
HUBC,2022-12-27,TRENDING_DOWN,False,False,,,False
HUBC,2022-04-06,RANGING,False,False,,,False
HUBC,2023-09-21,RANGING,False,False,,,False
HUBC,2020-09-16,TRENDING_UP,False,False,,,False
HUBC,2020-12-15,TRENDING_UP,False,False,,,False
HUBC,2024-07-08,TRENDING_UP,False,False,,,False
HUBC,2025-05-30,TRENDING_UP,False,False,,,False
HUMNL,2026-02-16,VOLATILE,False,False,,,False
HUMNL,2022-02-24,RANGING,False,True,4.168285552193644,5.748865355521934,True
HUMNL,2024-12-31,TRENDING_UP,False,False,,,False
HUMNL,2024-09-23,TRENDING_UP,False,False,,,False
HUMNL,2026-05-25,TRENDING_UP,False,False,,,False
HUMNL,2025-01-03,TRENDING_UP,False,False,,,False
HUSI,2022-09-13,RANGING,False,True,-0.48571856287423787,0.3592814371257621,False
HUSI,2025-06-20,RANGING,False,True,5.018929487179484,6.749622926093511,True
HUSI,2021-10-06,RANGING,False,False,,,False
HUSI,2026-07-02,TRENDING_UP,False,True,-7.808146704464919,-6.963146704464919,False
HUSI,2023-02-09,VOLATILE,False,False,,,False
HUSI,2024-10-04,TRENDING_UP,False,True,-0.845,0.0,False
HWQS,2025-12-16,TRENDING_UP,False,False,,,False
HWQS,2025-09-29,TRENDING_UP,False,False,,,False
HWQS,2026-06-22,TRENDING_UP,False,True,-6.677147937411097,-5.832147937411097,False
HWQS,2025-10-07,TRENDING_UP,False,True,-2.465111731843571,-1.620111731843571,False
IBFL,2025-08-07,TRENDING_UP,False,False,,,False
IBFL,2024-11-29,TRENDING_UP,False,True,-0.20785714285713763,0.6371428571428623,False
IBLHL,2020-01-31,RANGING,False,True,0.501315217391298,1.4347826086956448,True
IBLHL,2020-12-24,TRENDING_UP,False,False,,,False
IBLHL,2023-08-18,TRENDING_UP,False,True,-2.2256706114398477,-1.3806706114398477,False
IBLHL,2020-08-10,TRENDING_UP,False,False,,,False
IBLHL,2024-07-01,TRENDING_UP,False,False,,,False
IBLHL,2025-11-12,VOLATILE,False,False,,,False
ICCI,2026-06-10,RANGING,False,False,,,False
ICCI,2025-06-12,TRENDING_UP,False,False,,,False
ICCI,2026-01-22,TRENDING_UP,False,True,2.397287848605571,3.6653386454183194,True
ICCI,2026-07-03,TRENDING_UP,False,False,,,False
ICCI,2026-01-15,TRENDING_UP,False,False,,,False
ICI,2020-12-17,TRENDING_UP,False,False,,,False
ICI,2021-07-08,RANGING,False,False,,,False
ICI,2022-02-14,TRENDING_UP,False,True,0.38091202954602726,1.2931317994659144,True
ICI,2021-03-05,RANGING,False,True,-3.820000000000001,-2.9750000000000014,False
ICIBL,2024-12-10,TRENDING_UP,False,True,-1.4438023952095813,-0.5988023952095813,False
ICIBL,2024-04-02,TRENDING_UP,False,False,,,False
ICIBL,2025-11-27,TRENDING_UP,False,True,-4.09286324786324,-3.24786324786324,False
ICL,2025-02-06,VOLATILE,False,False,,,False
ICL,2020-09-22,TRENDING_UP,False,False,,,False
ICL,2020-11-02,VOLATILE,False,False,,,False
ICL,2024-09-16,TRENDING_UP,False,False,,,False
ICL,2024-09-02,TRENDING_UP,False,True,1.1874103773585005,2.2419533851276476,True
ICL,2025-08-13,TRENDING_UP,False,True,-1.9319565217391304,-1.0869565217391304,False
ICL,2023-07-13,TRENDING_UP,False,False,,,False
IDRT,2025-11-24,RANGING,False,True,-5.273571428571428,-4.428571428571428,False
IDRT,2025-06-30,TRENDING_UP,False,False,,,False
IDRT,2026-01-08,TRENDING_UP,False,True,-3.0918251383914077,-2.2468251383914075,False
IDRT,2025-01-08,TRENDING_UP,False,False,,,False
IDSM,2024-06-26,TRENDING_UP,False,True,-0.845,0.0,False
IDSM,2024-07-19,TRENDING_UP,False,False,,,False
IDSM,2025-05-23,TRENDING_UP,False,False,,,False
IDSM,2026-05-15,VOLATILE,False,True,-8.844999999999997,-7.999999999999997,False
IDSM,2024-07-15,TRENDING_UP,False,True,2.5405359424920153,3.833865814696489,True
IDYM,2024-11-20,TRENDING_UP,False,False,,,False
IDYM,2024-04-26,TRENDING_UP,False,True,-1.4901612903225785,-0.6451612903225784,False
IGIHL,2026-04-08,VOLATILE,False,True,-0.8503188660177602,-0.0053188660177601755,False
IGIHL,2025-02-20,TRENDING_UP,False,False,,,False
IGIHL,2025-07-09,TRENDING_UP,False,True,1.8190634328358208,2.9850746268656714,True
IGIHL,2025-04-14,TRENDING_UP,False,False,,,False
IGIHL,2025-01-01,TRENDING_UP,False,False,,,False
IGIHL,2025-07-18,TRENDING_UP,False,False,,,False
IGIHL,2020-01-08,TRENDING_UP,False,False,,,False
IGIL,2024-06-11,RANGING,False,True,10.534872398001665,13.238967527060783,True
IGIL,2025-07-16,TRENDING_UP,False,False,,,False
IGIL,2023-05-02,RANGING,False,False,,,False
IGIL,2024-04-04,TRENDING_UP,False,True,-0.845,0.0,False
IGIL,2025-09-05,TRENDING_UP,False,True,-2.0016265060240888,-1.1566265060240888,False
ILP,2022-01-05,RANGING,False,True,0.5573298090041027,1.5006821282401208,True
ILP,2020-08-19,TRENDING_UP,False,True,-2.4733524904214583,-1.6283524904214586,False
ILP,2025-12-23,TRENDING_UP,False,False,,,False
ILP,2021-07-26,RANGING,False,True,-1.7614420485175293,-0.9164420485175293,False
ILP,2020-07-15,RANGING,False,True,4.746166254568914,6.428725005375193,True
ILP,2024-11-28,TRENDING_UP,False,False,,,False
ILP,2021-11-09,TRENDING_UP,False,False,,,False
ILP,2025-10-07,TRENDING_UP,False,True,0.07930473414841782,0.9382996872334327,True
ILP,2024-04-22,TRENDING_UP,False,True,2.8852711267605695,4.239436619718317,True
ILTM,2020-03-02,VOLATILE,False,False,,,False
IMAGE,2026-06-04,TRENDING_UP,False,True,-1.0478397565922806,-0.20283975659228054,False
IMAGE,2024-08-16,RANGING,False,False,,,False
IMAGE,2024-09-12,TRENDING_UP,False,False,,,False
IMAGE,2025-08-19,TRENDING_UP,False,True,-1.340750708215287,-0.49575070821528694,False
IMAGE,2025-04-17,TRENDING_UP,False,True,-2.2735714285714343,-1.4285714285714344,False
IMAGE,2024-03-05,TRENDING_UP,False,True,-1.3253843074459608,-0.4803843074459607,False
IML,2025-11-25,TRENDING_UP,False,False,,,False
IML,2025-03-10,TRENDING_UP,False,True,-0.845,0.0,False
IML,2025-09-24,TRENDING_UP,False,False,,,False
IMS,2026-04-20,VOLATILE,False,False,,,False
IMS,2025-09-26,TRENDING_UP,False,False,,,False
INDU,2023-01-02,RANGING,False,True,-0.745,0.1,False
INDU,2023-07-07,TRENDING_UP,False,True,0.8880983735571869,1.8898216159496317,True
INDU,2021-07-28,RANGING,False,True,1.0107799409018239,2.0341528716492046,True
INDU,2024-03-18,TRENDING_UP,False,False,,,False
INDU,2025-10-06,TRENDING_UP,False,False,,,False
INDU,2024-08-23,TRENDING_UP,False,True,8.045944406592698,10.310816948932587,True
INDU,2023-11-14,TRENDING_UP,False,False,,,False
INIL,2025-07-30,TRENDING_UP,False,True,-2.451976361542262,-1.6069763615422623,False
INIL,2023-09-12,RANGING,False,True,0.2686450454075231,1.161052994597086,True
INIL,2025-12-24,TRENDING_UP,False,True,-2.2078891127963054,-1.3628891127963056,False
INIL,2021-09-14,RANGING,False,False,,,False
INIL,2025-04-22,TRENDING_UP,False,True,-2.330714285714288,-1.485714285714288,False
INIL,2024-11-05,TRENDING_UP,False,False,,,False
INIL,2024-04-29,TRENDING_UP,False,True,-4.2044109526001,-3.3594109526001006,False
INIL,2024-03-01,TRENDING_UP,False,False,,,False
INKL,2020-07-13,RANGING,False,True,4.138892857142857,5.714285714285714,True
INKL,2024-06-25,TRENDING_UP,False,True,-0.845,0.0,False
INKL,2025-04-03,TRENDING_UP,False,False,,,False
INKL,2026-01-13,TRENDING_UP,False,True,-3.3449999999999998,-2.5,False
INKL,2026-01-01,TRENDING_UP,False,True,-2.75582802547771,-1.9108280254777097,False
IPAK,2024-10-22,TRENDING_UP,False,False,,,False
IPAK,2025-09-16,TRENDING_UP,False,False,,,False
IPAK,2024-09-02,TRENDING_UP,False,False,,,False
ISIL,2025-08-11,TRENDING_UP,False,True,3.292342200288878,4.718343765045739,True
ISIL,2025-01-09,VOLATILE,False,True,6.764055243145431,8.80271205075933,True
ISIL,2024-12-30,TRENDING_UP,False,False,,,False
ISIL,2025-09-04,TRENDING_UP,False,False,,,False
ISIL,2024-12-12,TRENDING_UP,False,False,,,False
ISL,2023-06-12,RANGING,False,False,,,False
ISL,2024-09-05,TRENDING_UP,False,False,,,False
ISL,2026-07-09,TRENDING_UP,False,False,,,False
ISL,2024-12-17,TRENDING_UP,False,False,,,False
ISL,2023-08-18,TRENDING_UP,False,False,,,False
ISL,2025-07-24,TRENDING_UP,False,False,,,False
ISL,2024-03-08,TRENDING_UP,False,False,,,False
ISL,2024-09-05,TRENDING_UP,False,False,,,False
